t_index,tf-idf
206,0.014
212,0.037
272,0.024
479,0.049
646,0.032
1317,0.041
1364,0.036
1522,0.013
1746,0.015
1801,0.015
2445,0.052
2445,0.052
2753,0.021
3252,0.016
3594,0.027
3952,0.027
4170,0.024
4171,0.075
4171,0.075
4171,0.075
4425,0.01
4908,0.021
4908,0.021
5398,0.018
6376,0.049
6775,0.016
6909,0.012
7224,0.02
7224,0.02
7366,0.042
7835,0.033
7939,0.05
7939,0.05
7942,0.027
8117,0.041
8117,0.041
8117,0.041
8270,0.006
9212,0.031
9278,0.004
9392,0.024
9562,0.018
10070,0.027
10133,0.023
10528,0.031
10686,0.01
11001,0.011
11088,0.024
11253,0.005
11884,0.014
