t_index,tf-idf
102,0.032
108,0.043
117,0.058
229,0.053
336,0.059
367,0.14
471,0.038
500,0.065
579,0.027
585,0.107
620,0.027
621,0.071
703,0.068
911,0.056
972,0.055
1051,0.076
1111,0.036
1193,0.067
1238,0.063
1524,0.058
1562,0.06
1619,0.029
1899,0.091
1916,0.027
1958,0.022
2028,0.021
2066,0.022
2072,0.033
2085,0.078
2188,0.043
2213,0.033
2252,0.024
2284,0.294
2358,0.06
2441,0.145
2508,0.074
2813,0.024
2838,0.075
2952,0.07
2969,0.041
3253,0.027
3298,0.261
3587,0.131
3597,0.052
3648,0.034
3868,0.05
4002,0.075
4025,0.017
4035,0.027
4119,0.034
4173,0.04
4263,0.039
4330,0.021
4384,0.017
4405,0.026
4425,0.053
4671,0.031
4762,0.039
5104,0.057
5147,0.032
5185,0.292
5263,0.088
5358,0.065
5390,0.169
5766,0.014
5771,0.104
5806,0.138
5971,0.012
6084,0.041
6158,0.064
6220,0.025
6321,0.02
6659,0.04
6736,0.021
6868,0.118
6998,0.045
7017,0.074
7147,0.024
7229,0.091
7401,0.099
7485,0.009
7800,0.04
7898,0.063
7985,0.118
7997,0.16
8038,0.025
8154,0.086
8168,0.035
8251,0.08
8270,0.021
8289,0.066
8331,0.037
8337,0.063
8471,0.195
8653,0.058
8660,0.195
8813,0.109
8926,0.046
8979,0.107
8985,0.059
9278,0.031
9281,0.023
9292,0.195
9325,0.145
9384,0.028
9513,0.019
9524,0.091
9595,0.052
9612,0.023
9657,0.052
9786,0.12
10065,0.047
10105,0.033
10255,0.019
10473,0.058
10565,0.036
10590,0.032
10687,0.033
10697,0.09
10758,0.059
10818,0.067
10834,0.036
10861,0.069
10893,0.058
10894,0.024
10970,0.012
11001,0.058
11014,0.021
11090,0.049
11429,0.033
11569,0.024
11700,0.051
11856,0.062
11880,0.041
11904,0.02
11932,0.016
11956,0.034
11961,0.08
11964,0.057
11996,0.043
12083,0.051
12099,0.038
12101,0.019
12110,0.046
12146,0.056
12193,0.117
12194,0.264
12198,0.088
12263,0.057
