t_index,tf-idf
28,0.127
117,0.096
131,0.347
656,0.221
1193,0.149
2028,0.069
2072,0.111
2148,0.184
2807,0.116
2826,0.121
3587,0.109
3943,0.14
5390,0.071
5766,0.048
5956,0.218
6258,0.193
7082,0.233
7147,0.08
7229,0.152
7279,0.162
7420,0.138
7433,0.057
7485,0.031
7562,0.089
7652,0.187
8154,0.095
8171,0.127
8223,0.179
8324,0.182
8441,0.161
8607,0.169
8711,0.169
8808,0.149
9094,0.128
9281,0.077
9384,0.063
9513,0.126
9609,0.218
9713,0.09
10687,0.111
10835,0.086
10900,0.237
11569,0.081
11884,0.085
12128,0.123
12193,0.078
