t_index,tf-idf
48,0.038
66,0.026
130,0.027
225,0.023
319,0.03
337,0.01
436,0.054
442,0.022
476,0.094
488,0.041
497,0.098
505,0.037
611,0.281
620,0.041
716,0.038
816,0.032
903,0.031
1089,0.047
1208,0.083
1456,0.029
1506,0.119
1510,0.026
1529,0.092
1566,0.083
1599,0.497
1716,0.03
1825,0.078
1841,0.041
1881,0.04
1882,0.019
1958,0.017
2077,0.061
2124,0.064
2160,0.066
2183,0.083
2264,0.021
2404,0.03
2510,0.036
2615,0.01
2641,0.039
2660,0.028
2666,0.074
2711,0.042
2724,0.04
2742,0.062
2836,0.035
2969,0.063
3004,0.043
3098,0.027
3314,0.021
3343,0.074
3389,0.074
3422,0.016
3430,0.07
3436,0.036
3555,0.07
3582,0.035
3639,0.021
3737,0.049
3859,0.034
3880,0.025
3895,0.021
4055,0.038
4057,0.017
4140,0.064
4294,0.018
4313,0.026
4384,0.013
4422,0.031
4427,0.156
4431,0.061
4787,0.043
4791,0.022
4798,0.015
4972,0.016
5036,0.191
5349,0.045
5366,0.026
5398,0.025
5489,0.035
5491,0.038
5520,0.105
5570,0.057
5586,0.025
5682,0.051
5741,0.032
5766,0.011
5973,0.091
6017,0.021
6028,0.02
6046,0.033
6081,0.026
6209,0.083
6251,0.067
6454,0.044
6527,0.074
6531,0.031
6607,0.066
6618,0.02
6830,0.066
6889,0.079
6978,0.053
6992,0.21
7104,0.023
7172,0.025
7211,0.024
7214,0.012
7224,0.027
7234,0.018
7356,0.04
7359,0.04
7416,0.033
7419,0.027
7433,0.026
7434,0.009
7457,0.034
7485,0.007
7597,0.05
7781,0.041
7783,0.034
7898,0.01
7932,0.027
8046,0.026
8171,0.029
8211,0.043
8275,0.032
8419,0.067
8421,0.044
8502,0.019
8531,0.056
8698,0.05
8850,0.031
8887,0.012
8895,0.026
8954,0.06
9118,0.111
9174,0.034
9215,0.017
9278,0.024
9384,0.014
9408,0.053
9412,0.031
9487,0.031
9514,0.083
9522,0.025
9550,0.069
9551,0.177
9593,0.021
9606,0.041
9797,0.1
9835,0.014
10044,0.036
10048,0.026
10078,0.087
10110,0.027
10119,0.038
10156,0.021
10243,0.039
10255,0.007
10329,0.013
10357,0.022
10496,0.042
10534,0.02
10579,0.064
10686,0.014
10818,0.026
10894,0.019
10913,0.025
10922,0.042
10952,0.054
10959,0.046
11014,0.016
11033,0.041
11210,0.045
11251,0.051
11253,0.007
11416,0.051
11431,0.033
11557,0.029
11588,0.054
11684,0.039
11804,0.042
11835,0.028
11856,0.016
11884,0.019
11932,0.012
11964,0.044
11976,0.04
12011,0.075
12028,0.379
12104,0.024
12157,0.07
12186,0.044
12188,0.015
