t_index,tf-idf
82,0.073
130,0.077
836,0.095
948,0.122
964,0.082
972,0.122
1097,0.184
1317,0.161
1362,0.077
1522,0.053
1529,0.067
1540,0.069
1882,0.055
1888,0.099
1916,0.06
1945,0.048
1985,0.121
2136,0.106
2160,0.095
2367,0.059
2605,0.121
2686,0.07
2733,0.092
2994,0.149
3343,0.129
3577,0.085
3583,0.091
3698,0.061
4025,0.038
4035,0.06
4972,0.045
5319,0.092
5354,0.055
5484,0.129
5846,0.162
5971,0.026
6371,0.095
6445,0.1
6515,0.097
6752,0.288
6765,0.108
6889,0.057
6982,0.056
6992,0.203
6998,0.05
7160,0.077
7224,0.039
7414,0.164
7505,0.092
7508,0.06
7535,0.076
7604,0.135
8198,0.082
8270,0.047
8272,0.055
8393,0.073
8394,0.164
8708,0.108
8835,0.041
9220,0.121
9278,0.014
9412,0.09
9501,0.063
9574,0.261
9575,0.093
9618,0.24
9779,0.127
9924,0.074
10156,0.061
10240,0.178
10360,0.178
10397,0.062
10534,0.058
10565,0.08
10811,0.141
11001,0.043
11159,0.123
11566,0.049
11709,0.099
11790,0.083
11838,0.121
11932,0.036
11988,0.064
12038,0.087
12101,0.042
12104,0.07
12227,0.073
