t_index,tf-idf
66,0.033
68,0.107
191,0.067
306,0.039
336,0.087
442,0.029
448,0.022
467,0.096
535,0.079
614,0.096
669,0.035
686,0.053
703,0.022
854,0.104
945,0.03
1111,0.035
1172,0.107
1335,0.033
1438,0.039
1516,0.102
1617,0.073
1693,0.046
1807,0.065
1859,0.049
1916,0.027
2045,0.061
2099,0.054
2101,0.153
2140,0.036
2377,0.042
2435,0.032
2458,0.048
2526,0.103
2585,0.096
2615,0.013
2643,0.043
2716,0.053
2724,0.052
2826,0.036
2880,0.053
2942,0.041
2962,0.069
3039,0.06
3040,0.255
3098,0.035
3314,0.027
3326,0.059
3401,0.048
3452,0.032
3645,0.06
3655,0.049
3658,0.024
3702,0.035
3714,0.034
3736,0.025
3797,0.044
3845,0.064
3943,0.041
3991,0.048
4025,0.017
4035,0.053
4077,0.023
4081,0.063
4145,0.025
4222,0.079
4405,0.025
4521,0.036
4655,0.051
4744,0.025
4793,0.114
4798,0.019
4898,0.095
4908,0.019
4968,0.02
5007,0.08
5112,0.033
5190,0.02
5275,0.037
5287,0.062
5302,0.033
5766,0.014
5878,0.136
6028,0.025
6076,0.037
6077,0.106
6124,0.035
6214,0.043
6232,0.079
6413,0.018
6546,0.101
6618,0.025
6625,0.045
6627,0.025
6827,0.045
7043,0.082
7147,0.024
7151,0.224
7157,0.027
7214,0.015
7263,0.026
7282,0.122
7333,0.044
7340,0.098
7345,0.042
7369,0.046
7434,0.024
7485,0.009
7501,0.029
7548,0.127
7562,0.026
7580,0.07
7644,0.057
7898,0.012
7925,0.06
8044,0.022
8093,0.061
8154,0.056
8170,0.023
8179,0.067
8198,0.018
8285,0.089
8295,0.066
8360,0.048
8429,0.033
8461,0.027
8502,0.025
8721,0.097
8722,0.048
8788,0.069
8835,0.037
8879,0.179
8906,0.034
8946,0.055
8970,0.057
8990,0.062
9061,0.067
9188,0.057
9234,0.238
9278,0.043
9281,0.045
9346,0.104
9372,0.186
9377,0.042
9384,0.019
9472,0.073
9601,0.023
9612,0.023
9615,0.256
9713,0.079
9807,0.05
9858,0.079
9881,0.062
9941,0.025
10054,0.037
10105,0.032
10156,0.027
10249,0.029
10329,0.016
10366,0.048
10427,0.037
10470,0.217
10534,0.052
10592,0.073
10873,0.055
10886,0.065
10887,0.09
10970,0.024
11043,0.192
11050,0.043
11090,0.048
11123,0.041
11163,0.079
11171,0.039
11205,0.07
11253,0.01
11332,0.066
11658,0.065
11775,0.04
11835,0.073
11901,0.044
11922,0.048
11931,0.028
12031,0.174
12101,0.056
