t_index,tf-idf
25,0.014
31,0.04
48,0.019
66,0.025
70,0.027
74,0.012
77,0.013
86,0.02
102,0.048
103,0.014
114,0.016
130,0.052
157,0.015
206,0.019
225,0.011
229,0.02
230,0.021
319,0.132
323,0.012
329,0.019
330,0.039
337,0.005
366,0.012
367,0.007
383,0.021
397,0.058
448,0.008
486,0.029
507,0.022
509,0.016
513,0.017
544,0.018
562,0.057
563,0.024
579,0.01
607,0.032
620,0.02
630,0.018
634,0.013
666,0.015
669,0.026
703,0.017
751,0.04
759,0.006
785,0.073
885,0.037
919,0.045
932,0.039
947,0.011
948,0.021
954,0.011
968,0.008
1012,0.028
1018,0.013
1046,0.031
1062,0.029
1172,0.01
1193,0.017
1212,0.022
1335,0.013
1401,0.011
1404,0.021
1453,0.07
1456,0.014
1510,0.006
1524,0.022
1529,0.011
1559,0.022
1609,0.01
1619,0.022
1651,0.015
1685,0.012
1697,0.034
1713,0.017
1716,0.03
1721,0.017
1729,0.012
1742,0.026
1750,0.066
1784,0.041
1874,0.02
1892,0.025
1916,0.01
1945,0.008
1986,0.1
2018,0.034
2028,0.008
2031,0.058
2035,0.015
2066,0.008
2072,0.012
2082,0.028
2085,0.029
2100,0.028
2135,0.027
2180,0.013
2216,0.025
2239,0.037
2252,0.027
2268,0.028
2329,0.019
2343,0.131
2347,0.015
2358,0.023
2510,0.071
2606,0.058
2609,0.048
2615,0.014
2623,0.029
2635,0.014
2648,0.025
2651,0.015
2660,0.014
2662,0.011
2690,0.011
2748,0.015
2773,0.023
2783,0.018
2787,0.034
2791,0.015
2797,0.039
2814,0.107
2870,0.02
2885,0.054
2886,0.015
2922,0.019
2938,0.04
2939,0.081
2985,0.027
3003,0.036
3033,0.022
3082,0.018
3087,0.019
3105,0.028
3108,0.162
3236,0.027
3262,0.021
3268,0.012
3283,0.045
3312,0.031
3314,0.01
3329,0.017
3411,0.036
3422,0.016
3433,0.037
3436,0.017
3452,0.024
3535,0.034
3569,0.051
3575,0.013
3587,0.012
3639,0.01
3643,0.031
3648,0.013
3657,0.026
3680,0.024
3687,0.016
3702,0.013
3714,0.013
3742,0.031
3768,0.015
3868,0.009
3895,0.01
3952,0.018
3990,0.019
3993,0.024
4025,0.038
4035,0.01
4054,0.014
4073,0.017
4077,0.018
4081,0.008
4119,0.013
4146,0.015
4175,0.059
4201,0.015
4294,0.009
4304,0.031
4313,0.052
4324,0.017
4330,0.047
4355,0.022
4356,0.026
4384,0.025
4447,0.016
4521,0.027
4526,0.03
4528,0.017
4570,0.057
4627,0.013
4688,0.027
4893,0.012
4900,0.023
4939,0.009
4968,0.008
4972,0.008
5002,0.015
5009,0.021
5041,0.171
5075,0.038
5086,0.023
5100,0.034
5105,0.021
5140,0.054
5149,0.019
5190,0.008
5192,0.099
5244,0.025
5259,0.018
5263,0.011
5306,0.026
5316,0.016
5345,0.014
5354,0.019
5383,0.036
5405,0.563
5406,0.256
5437,0.031
5586,0.012
5638,0.065
5716,0.012
5741,0.016
5771,0.013
5778,0.081
5806,0.017
5876,0.04
5884,0.05
5905,0.029
5961,0.039
5971,0.009
5976,0.02
5986,0.018
5992,0.081
6017,0.01
6019,0.022
6020,0.02
6052,0.026
6076,0.014
6098,0.084
6124,0.007
6132,0.039
6213,0.018
