t_index,tf-idf
19,0.069
103,0.027
104,0.027
105,0.044
197,0.024
199,0.393
206,0.018
330,0.024
367,0.025
422,0.035
448,0.016
456,0.056
487,0.027
496,0.092
507,0.041
563,0.023
579,0.019
624,0.061
627,0.04
666,0.014
669,0.025
675,0.047
735,0.041
777,0.064
840,0.052
968,0.029
1132,0.028
1280,0.052
1296,0.025
1477,0.069
1522,0.017
1574,0.026
1619,0.02
1723,0.026
1889,0.033
1923,0.155
1945,0.106
1992,0.052
2030,0.055
2094,0.087
2125,0.039
2135,0.051
2213,0.023
2265,0.076
2273,0.048
2316,0.041
2449,0.024
2553,0.044
2613,0.069
2615,0.009
2662,0.02
2679,0.033
2696,0.069
2748,0.055
2923,0.026
2950,0.048
2967,0.061
2970,0.061
3036,0.052
3314,0.019
3366,0.069
3410,0.101
3422,0.015
3569,0.014
3645,0.043
3661,0.087
3780,0.247
3796,0.024
3844,0.034
3864,0.019
3880,0.046
4025,0.012
4048,0.049
4119,0.048
4120,0.043
4122,0.165
4137,0.04
4145,0.035
4154,0.028
4204,0.034
4218,0.036
4263,0.027
4425,0.037
4459,0.034
4579,0.069
4683,0.064
4744,0.018
4791,0.083
4844,0.037
4893,0.022
4940,0.069
4972,0.029
5018,0.024
5074,0.064
5112,0.024
5173,0.052
5190,0.014
5216,0.034
5258,0.045
5259,0.034
5319,0.029
5366,0.024
5390,0.015
5438,0.021
5466,0.044
5479,0.033
5535,0.035
5591,0.024
5668,0.046
5766,0.041
5971,0.025
5976,0.019
6004,0.03
6030,0.019
6063,0.061
6112,0.023
6124,0.025
6142,0.021
6182,0.064
6213,0.017
6251,0.031
6413,0.038
6424,0.043
6445,0.191
6447,0.057
6618,0.018
6625,0.032
6627,0.018
6882,0.049
7130,0.013
7134,0.045
7157,0.039
7211,0.044
7214,0.011
7359,0.037
7375,0.022
7408,0.031
7433,0.024
7434,0.017
7501,0.021
7527,0.023
7757,0.051
7763,0.027
7769,0.034
7779,0.017
7783,0.032
7857,0.025
7880,0.491
7898,0.009
8015,0.051
8017,0.105
8112,0.018
8147,0.027
8170,0.017
8234,0.055
8270,0.015
8272,0.035
8360,0.035
8393,0.139
8510,0.048
8548,0.03
8699,0.022
8756,0.032
8762,0.037
8778,0.077
8848,0.046
8901,0.032
8910,0.049
8911,0.088
8962,0.027
9035,0.161
9043,0.018
9091,0.033
9136,0.044
9192,0.069
9278,0.031
9327,0.033
9401,0.061
9484,0.022
9555,0.024
9563,0.053
9565,0.032
9566,0.069
9589,0.036
9595,0.018
9612,0.081
9726,0.035
9733,0.086
9751,0.029
9802,0.046
9813,0.044
9885,0.051
9941,0.018
10020,0.052
10079,0.047
10154,0.029
10156,0.019
10235,0.023
10271,0.022
10287,0.047
10355,0.031
10397,0.02
10534,0.018
10556,0.061
10586,0.037
10590,0.022
10755,0.03
10894,0.017
10915,0.021
10931,0.03
10970,0.009
11014,0.015
11037,0.018
11076,0.026
11090,0.035
11153,0.028
11253,0.034
11256,0.042
11429,0.012
11501,0.047
11520,0.04
11566,0.016
11590,0.047
11740,0.039
11844,0.03
11884,0.036
11918,0.029
11932,0.012
11976,0.018
11988,0.061
12002,0.023
12007,0.029
12012,0.055
12013,0.023
12023,0.022
12062,0.026
12100,0.043
12104,0.022
12105,0.061
12128,0.026
12152,0.036
12179,0.043
12188,0.021
12209,0.027
