t_index,tf-idf
2,0.127
4,0.141
7,0.062
17,0.141
108,0.056
188,0.088
190,0.13
218,0.086
300,0.141
369,0.141
383,0.036
448,0.029
579,0.035
586,0.036
1035,0.211
1172,0.035
1364,0.083
1401,0.075
1438,0.051
1510,0.043
1671,0.052
1805,0.056
1882,0.032
1958,0.029
1961,0.071
2035,0.051
2167,0.045
2232,0.072
2252,0.063
2358,0.02
2563,0.039
2629,0.114
2641,0.033
2647,0.063
2674,0.096
2804,0.067
2942,0.054
3261,0.138
3314,0.071
3493,0.215
3500,0.05
3608,0.074
3639,0.036
3736,0.033
3742,0.072
3782,0.092
3844,0.062
3965,0.068
3977,0.099
4082,0.059
4163,0.066
4184,0.163
4357,0.237
4384,0.022
4500,0.094
4501,0.099
4514,0.141
4526,0.035
4528,0.058
4566,0.067
4648,0.038
4689,0.078
4775,0.057
4798,0.025
4841,0.065
4875,0.09
4908,0.049
4932,0.059
4955,0.051
4968,0.027
5002,0.053
5152,0.084
5215,0.223
5766,0.019
5806,0.03
6028,0.033
6087,0.047
6124,0.023
6161,0.074
6176,0.097
6413,0.07
6692,0.042
6749,0.035
6959,0.057
6998,0.089
7160,0.045
7224,0.046
7263,0.034
7347,0.052
7375,0.041
7485,0.048
7606,0.037
7764,0.058
7898,0.016
8044,0.03
8258,0.043
8470,0.096
8478,0.202
8653,0.038
8721,0.043
8825,0.057
8906,0.136
8933,0.05
9021,0.125
9058,0.057
9189,0.058
9257,0.108
9384,0.025
9424,0.06
9601,0.031
9726,0.065
9728,0.141
9831,0.064
9856,0.063
9903,0.069
10044,0.124
10048,0.045
10073,0.06
10079,0.044
10183,0.127
10255,0.013
10365,0.048
10436,0.064
10445,0.06
10583,0.048
10584,0.05
10752,0.085
10753,0.089
10785,0.047
10931,0.055
11001,0.025
11018,0.053
11035,0.095
11038,0.079
11079,0.091
11123,0.054
11136,0.067
11835,0.048
11929,0.094
11947,0.03
11956,0.044
11964,0.074
12002,0.043
12065,0.119
12101,0.049
12110,0.03
12124,0.058
12188,0.013
12197,0.168
