t_index,tf-idf
284,0.12
347,0.107
438,0.179
442,0.097
617,0.091
698,0.14
947,0.051
1006,0.162
1375,0.179
1579,0.304
1847,0.151
2330,0.288
2615,0.021
3090,0.144
3135,0.179
3161,0.16
3368,0.179
3453,0.359
3573,0.066
3585,0.144
3639,0.045
4010,0.06
4096,0.088
4145,0.042
4441,0.151
4447,0.072
5277,0.049
5278,0.073
5491,0.084
6017,0.046
6612,0.129
6627,0.041
6825,0.05
6889,0.043
7234,0.039
7302,0.107
7485,0.015
7499,0.035
8059,0.077
8698,0.109
9612,0.038
9754,0.217
9843,0.078
9860,0.048
9886,0.075
10321,0.162
10570,0.114
10615,0.138
10902,0.105
11253,0.016
11931,0.047
11970,0.151
12015,0.308
12081,0.12
