t_index,tf-idf
80,0.053
101,0.027
190,0.039
241,0.038
306,0.031
329,0.04
337,0.01
392,0.061
539,0.021
633,0.065
778,0.04
852,0.038
903,0.032
954,0.047
1009,0.045
1132,0.063
1172,0.064
1318,0.109
1378,0.05
1438,0.062
1518,0.063
1522,0.019
1562,0.047
1574,0.029
1685,0.049
1689,0.031
1733,0.041
1801,0.021
1859,0.196
1882,0.02
1958,0.017
1988,0.028
2032,0.281
2035,0.031
2061,0.065
2086,0.063
2149,0.041
2252,0.019
2347,0.063
2377,0.034
2435,0.026
2439,0.041
2458,0.114
2516,0.071
2563,0.094
2573,0.272
2581,0.029
2629,0.115
2641,0.02
2813,0.038
2880,0.063
2889,0.038
2942,0.032
3004,0.044
3024,0.051
3076,0.043
3098,0.028
3170,0.071
3260,0.071
3261,0.055
3268,0.026
3327,0.065
3345,0.04
3372,0.036
3388,0.055
3410,0.037
3540,0.035
3569,0.03
3687,0.034
3807,0.032
3820,0.085
3845,0.051
3895,0.011
3910,0.038
3932,0.047
4081,0.017
4294,0.019
4365,0.049
4384,0.026
4468,0.047
4483,0.05
4507,0.068
4526,0.021
4541,0.076
4548,0.047
4648,0.023
4684,0.031
4763,0.031
4798,0.03
4847,0.049
4875,0.054
4968,0.016
4972,0.064
5008,0.035
5018,0.08
5024,0.183
5052,0.068
5072,0.065
5088,0.043
5133,0.085
5190,0.016
5277,0.07
5353,0.065
5354,0.02
5586,0.025
5604,0.051
5626,0.05
5716,0.026
5766,0.034
5803,0.044
5890,0.255
5906,0.043
5940,0.198
5973,0.023
6028,0.02
6076,0.03
6138,0.076
6176,0.039
6192,0.029
6272,0.049
6345,0.035
6359,0.027
6413,0.028
6531,0.032
6537,0.085
6548,0.044
6673,0.126
6691,0.111
6730,0.075
6749,0.021
6825,0.024
6909,0.017
6935,0.06
6939,0.025
7130,0.101
7133,0.049
7157,0.022
7158,0.034
7183,0.036
7200,0.065
7333,0.035
7336,0.05
7375,0.049
7432,0.026
7457,0.018
7485,0.007
7562,0.021
7643,0.06
7644,0.046
7728,0.093
7768,0.071
7835,0.046
7898,0.069
7902,0.029
7909,0.053
7952,0.045
8047,0.058
8112,0.04
8144,0.034
8155,0.076
8171,0.03
8218,0.047
8225,0.057
8314,0.068
8461,0.022
8478,0.152
8502,0.04
8504,0.041
8642,0.065
8686,0.047
8719,0.031
8721,0.052
8731,0.063
8825,0.034
8887,0.037
8906,0.11
8907,0.075
8914,0.029
8978,0.053
9082,0.07
9086,0.055
9087,0.052
9189,0.035
9207,0.083
9278,0.035
9310,0.191
9324,0.098
9326,0.056
9348,0.048
9372,0.064
9409,0.03
9531,0.061
9553,0.033
9562,0.025
9595,0.02
9608,0.025
9612,0.018
9668,0.042
9757,0.055
9859,0.031
9903,0.041
9909,0.06
9932,0.04
10036,0.063
10067,0.061
10073,0.036
10082,0.034
10093,0.049
10106,0.049
10140,0.05
10219,0.061
10255,0.015
10352,0.05
10397,0.022
10484,0.05
10508,0.029
10534,0.062
10555,0.036
10583,0.029
10584,0.06
10666,0.076
10683,0.058
10686,0.014
10781,0.033
10789,0.054
10799,0.032
10913,0.051
10922,0.029
10970,0.01
11001,0.015
11014,0.017
11018,0.032
11037,0.02
11253,0.008
11356,0.036
11429,0.026
11557,0.03
11566,0.035
11697,0.029
11745,0.076
11848,0.033
11921,0.052
11947,0.018
11955,0.026
12034,0.078
12063,0.025
12101,0.015
12104,0.025
12117,0.037
12122,0.052
12138,0.053
12179,0.047
12188,0.015
12232,0.085
