t_index,tf-idf
68,0.096
117,0.102
282,0.078
284,0.256
485,0.094
505,0.085
563,0.057
619,0.098
630,0.085
633,0.073
666,0.104
966,0.321
1111,0.126
1122,0.089
1166,0.122
1193,0.039
1609,0.049
1874,0.096
2028,0.108
2072,0.117
2167,0.061
2319,0.102
2441,0.064
2630,0.082
2813,0.086
3569,0.034
3573,0.07
3652,0.121
3658,0.043
3892,0.096
4489,0.109
4544,0.071
4680,0.065
4787,0.099
4968,0.036
4980,0.059
5390,0.037
5438,0.052
5971,0.021
6017,0.099
6142,0.053
6504,0.147
6531,0.072
6923,0.281
6983,0.092
7147,0.212
7160,0.061
7214,0.109
7224,0.031
7416,0.076
7432,0.058
7434,0.022
7501,0.103
7539,0.086
7779,0.041
7897,0.118
8154,0.101
8171,0.067
8429,0.059
8502,0.089
8570,0.203
8768,0.179
8835,0.033
8887,0.027
8902,0.072
8945,0.055
8989,0.115
9278,0.011
9384,0.05
9513,0.033
9713,0.047
9843,0.083
9941,0.045
9955,0.215
10156,0.049
10265,0.112
10515,0.058
10594,0.093
10663,0.112
10835,0.091
10913,0.057
10970,0.022
10971,0.153
10972,0.153
11253,0.017
11366,0.131
11569,0.043
11757,0.053
11781,0.16
11932,0.029
12002,0.058
12063,0.056
12194,0.058
