t_index,tf-idf
28,0.105
282,0.367
485,0.074
666,0.054
787,0.147
877,0.15
1062,0.108
2028,0.057
2066,0.06
2252,0.066
2358,0.042
2419,0.139
2728,0.204
3460,0.298
4570,0.105
4840,0.071
4842,0.14
5263,0.081
5333,0.098
5390,0.058
5766,0.04
5905,0.106
6087,0.099
6321,0.056
6515,0.12
6519,0.149
6736,0.058
7420,0.114
7434,0.101
7485,0.05
7551,0.109
7930,0.119
8038,0.069
8461,0.076
8474,0.183
8523,0.136
9278,0.017
9281,0.064
9384,0.052
10082,0.119
10113,0.189
10255,0.027
10590,0.087
10835,0.213
10919,0.3
11178,0.238
11231,0.355
11253,0.027
11569,0.067
12193,0.065
