t_index,tf-idf
82,0.076
112,0.146
189,0.101
199,0.092
331,0.119
477,0.394
485,0.062
539,0.063
703,0.052
968,0.094
1062,0.18
1122,0.116
1166,0.08
1193,0.154
1196,0.105
1973,0.132
2028,0.095
2563,0.069
2615,0.03
2813,0.056
2923,0.085
3020,0.186
3040,0.1
3252,0.064
3324,0.081
3381,0.079
3539,0.146
3587,0.076
3780,0.081
3895,0.032
3965,0.12
4077,0.109
4122,0.135
4405,0.06
5190,0.047
5390,0.049
5591,0.08
5730,0.119
5905,0.178
5934,0.108
5935,0.186
6148,0.091
6220,0.057
6251,0.101
6371,0.049
6519,0.125
6524,0.116
6627,0.115
6982,0.059
7214,0.036
7434,0.056
7551,0.091
7680,0.143
7997,0.123
8331,0.085
8429,0.077
8502,0.058
8664,0.096
8863,0.161
8970,0.135
9373,0.089
9384,0.066
9472,0.171
9555,0.077
9735,0.108
9935,0.133
9941,0.059
10119,0.115
10365,0.085
10515,0.076
10590,0.073
10725,0.121
10835,0.06
10861,0.08
11040,0.064
11253,0.045
11569,0.056
11943,0.18
11976,0.06
12054,0.095
12101,0.044
12193,0.054
12194,0.076
