t_index,tf-idf
28,0.048
39,0.06
71,0.069
103,0.048
115,0.056
130,0.044
188,0.086
231,0.073
337,0.033
367,0.022
459,0.082
666,0.025
703,0.029
735,0.037
808,0.074
947,0.039
1018,0.044
1072,0.11
1193,0.028
1275,0.138
1453,0.047
1609,0.035
1610,0.157
1671,0.051
1691,0.144
1716,0.05
1775,0.124
1781,0.099
1848,0.056
1958,0.028
1988,0.092
2016,0.468
2022,0.102
2028,0.026
2172,0.066
2384,0.116
2435,0.041
2560,0.067
2615,0.016
2690,0.115
2773,0.23
3253,0.035
3343,0.025
3422,0.027
3500,0.049
3536,0.083
3558,0.061
3575,0.045
3626,0.074
3673,0.078
3709,0.075
3735,0.138
3895,0.036
4002,0.032
4012,0.092
4025,0.065
4081,0.027
4082,0.058
4313,0.044
4384,0.021
4544,0.103
4570,0.048
4630,0.077
4663,0.11
4901,0.147
5018,0.043
5190,0.026
5275,0.048
5310,0.086
5415,0.11
5441,0.09
5442,0.106
5496,0.083
5573,0.046
5766,0.018
5971,0.015
6036,0.043
6120,0.124
6145,0.11
6736,0.027
6909,0.027
7147,0.031
7214,0.039
7369,0.06
7419,0.045
7434,0.016
7485,0.023
7582,0.094
7818,0.082
7917,0.064
7930,0.055
7934,0.057
8117,0.031
8170,0.06
8198,0.024
8270,0.013
8385,0.077
8582,0.116
8613,0.087
8998,0.066
9278,0.048
9281,0.029
9372,0.034
9486,0.079
9506,0.111
9513,0.024
9516,0.034
9713,0.034
10019,0.048
10255,0.012
10301,0.041
10357,0.036
10595,0.087
10816,0.094
10826,0.102
10834,0.046
10835,0.066
11070,0.062
11112,0.205
11118,0.138
11151,0.024
11171,0.051
11178,0.11
11197,0.212
11429,0.021
11530,0.092
11569,0.062
11680,0.058
11757,0.077
11887,0.047
11918,0.053
11976,0.033
12013,0.042
12023,0.04
12188,0.013
12193,0.03
