t_index,tf-idf
130,0.044
225,0.038
312,0.053
337,0.016
495,0.081
620,0.034
663,0.092
964,0.047
968,0.026
1335,0.042
1510,0.021
1716,0.05
1916,0.035
1945,0.027
2160,0.054
2275,0.073
2358,0.019
2440,0.051
2449,0.043
2641,0.032
2766,0.035
2969,0.053
3010,0.069
3343,0.098
3639,0.069
3675,0.137
3698,0.07
3702,0.045
4002,0.032
4025,0.021
4330,0.026
4384,0.021
4542,0.078
4610,0.206
4648,0.074
4745,0.124
4798,0.025
5056,0.102
5190,0.026
5219,0.247
5305,0.049
5354,0.032
5396,0.073
5438,0.038
5664,0.047
5839,0.062
5846,0.278
5971,0.015
6112,0.041
6243,0.041
6590,0.082
6752,0.494
6880,0.045
6889,0.065
6951,0.155
7224,0.022
7432,0.042
7485,0.012
7917,0.063
7977,0.088
7989,0.071
8198,0.024
8270,0.04
8272,0.031
8275,0.053
8403,0.071
8463,0.161
8502,0.128
8749,0.376
8773,0.089
8877,0.072
8887,0.02
8921,0.067
9220,0.069
9233,0.126
9234,0.038
9272,0.064
9278,0.088
9384,0.024
9522,0.041
9553,0.054
9568,0.062
9574,0.05
9575,0.053
9652,0.073
9758,0.069
9924,0.042
10156,0.035
10255,0.049
10527,0.076
10534,0.033
10583,0.047
10686,0.023
10697,0.038
11159,0.212
11210,0.037
11234,0.07
11429,0.063
11775,0.052
11790,0.047
11856,0.026
11857,0.034
11950,0.038
11976,0.033
12226,0.105
