t_index,tf-idf
170,0.136
196,0.085
337,0.022
345,0.064
367,0.03
441,0.112
448,0.037
759,0.028
828,0.12
945,0.051
1169,0.1
1356,0.165
1361,0.071
1544,0.146
1583,0.081
1671,0.067
1693,0.159
1827,0.132
1848,0.075
1978,0.146
2028,0.069
2074,0.132
2085,0.066
2358,0.026
2493,0.128
2615,0.043
2629,0.049
2823,0.112
2880,0.045
3004,0.095
3230,0.097
3401,0.082
3573,0.067
3639,0.046
3727,0.097
3776,0.183
3895,0.024
3916,0.085
3943,0.071
4263,0.13
4542,0.103
4908,0.064
4909,0.408
4932,0.077
4939,0.041
4980,0.057
5018,0.058
5277,0.05
5591,0.058
5971,0.02
6413,0.03
6468,0.067
7130,0.031
7142,0.06
7147,0.081
7155,0.073
7224,0.03
7263,0.045
7325,0.146
7438,0.074
7485,0.015
7653,0.099
7779,0.04
7898,0.021
8154,0.048
8198,0.031
8266,0.089
8461,0.046
8841,0.079
8843,0.097
8921,0.09
8972,0.04
9060,0.077
9281,0.117
9412,0.068
9564,0.102
9595,0.044
9612,0.078
9829,0.106
9856,0.082
10021,0.146
10143,0.165
10249,0.05
10265,0.107
10399,0.097
10436,0.167
10531,0.1
10686,0.03
10755,0.071
10915,0.051
11001,0.065
11028,0.086
11070,0.083
11094,0.112
11160,0.118
11419,0.1
11521,0.154
11569,0.041
11597,0.136
11712,0.101
11747,0.075
11893,0.165
11932,0.028
11947,0.039
