t_index,tf-idf
22,0.147
185,0.04
186,0.044
337,0.024
422,0.045
485,0.025
507,0.054
911,0.052
928,0.034
968,0.019
1510,0.047
1540,0.029
1562,0.028
1671,0.037
1693,0.175
1729,0.029
1732,0.102
1889,0.044
1988,0.167
2080,0.048
2247,0.046
2358,0.028
2362,0.046
2465,0.067
2615,0.036
2629,0.054
2686,0.029
2741,0.037
2807,0.032
2880,0.025
2921,0.038
2934,0.07
3136,0.2
3343,0.072
3351,0.057
3401,0.045
3615,0.057
3804,0.048
3857,0.047
3875,0.09
4002,0.023
4012,0.067
4035,0.025
4138,0.059
4184,0.232
4280,0.337
4294,0.022
4420,0.03
4425,0.016
4551,0.048
4671,0.029
4744,0.024
4757,0.061
4791,0.027
4840,0.024
4893,0.029
5190,0.019
5461,0.22
5462,0.053
5766,0.013
5971,0.011
5973,0.028
5990,0.501
6019,0.055
6030,0.025
6036,0.031
6214,0.04
6321,0.019
6468,0.073
6515,0.04
6545,0.02
6736,0.117
6851,0.085
6909,0.02
6918,0.058
6959,0.041
6977,0.057
6978,0.065
7104,0.055
7130,0.051
7214,0.043
7261,0.072
7296,0.09
7391,0.1
7420,0.076
7457,0.021
7485,0.008
7505,0.038
7507,0.047
7570,0.043
7662,0.077
7663,0.069
7781,0.05
7789,0.067
7857,0.065
7898,0.023
8070,0.04
8117,0.022
8124,0.081
8185,0.044
8198,0.034
8270,0.029
8272,0.023
8320,0.046
8326,0.034
8502,0.023
8578,0.031
8708,0.045
8714,0.116
8781,0.041
8887,0.014
8889,0.039
8931,0.026
9043,0.024
9087,0.061
9094,0.036
9209,0.025
9215,0.021
9259,0.056
9278,0.017
9520,0.03
9726,0.046
9835,0.017
9843,0.087
9847,0.051
10019,0.035
10050,0.085
10054,0.035
10065,0.043
10079,0.031
10164,0.042
10211,0.191
10235,0.031
10255,0.009
10277,0.053
10329,0.016
10422,0.072
10445,0.043
10576,0.08
10742,0.1
10785,0.033
10894,0.023
10915,0.028
11001,0.036
11014,0.039
11151,0.035
11233,0.061
11248,0.072
11337,0.085
11430,0.055
11472,0.06
11684,0.047
11697,0.034
11699,0.088
11741,0.033
11857,0.025
11955,0.031
12007,0.039
12080,0.041
12101,0.018
12110,0.022
12117,0.044
12128,0.034
12188,0.009
12198,0.027
