t_index,tf-idf
101,0.043
108,0.054
117,0.18
185,0.054
337,0.016
339,0.077
367,0.065
454,0.071
485,0.033
515,0.105
539,0.034
563,0.041
582,0.13
716,0.062
733,0.079
1012,0.046
1018,0.086
1193,0.028
1382,0.093
1689,0.049
1769,0.128
1801,0.066
1916,0.034
1988,0.045
1991,0.185
2028,0.026
2072,0.125
2086,0.101
2153,0.08
2255,0.144
2264,0.035
2655,0.051
2662,0.035
2820,0.084
2942,0.051
3052,0.077
3253,0.034
3372,0.058
3700,0.062
3742,0.035
4057,0.027
4291,0.051
4294,0.03
4405,0.032
4425,0.044
4570,0.095
4762,0.049
4798,0.024
4942,0.087
5190,0.025
5333,0.044
5345,0.045
5971,0.015
6041,0.029
6545,0.081
6659,0.05
6736,0.026
6982,0.032
7147,0.06
7295,0.064
7485,0.011
7513,0.129
7800,0.05
7897,0.042
7930,0.054
7932,0.044
8154,0.107
8768,0.211
8782,0.113
8931,0.035
8933,0.048
8962,0.095
9174,0.055
9278,0.071
9373,0.096
9513,0.047
9551,0.041
9587,0.065
9595,0.065
9713,0.067
9795,0.177
9836,0.104
10112,0.058
10820,0.083
10835,0.097
10919,0.136
10945,0.031
10970,0.031
11014,0.053
11037,0.031
11113,0.062
11475,0.108
11566,0.028
11569,0.03
11757,0.075
11793,0.079
11856,0.026
11932,0.02
11947,0.029
12120,0.071
12188,0.012
12193,0.088
12194,0.124
12198,0.036
12259,0.633
