t_index,tf-idf
854,0.031
1172,0.016
1510,0.01
1916,0.016
2443,0.03
2526,0.02
2647,0.028
2679,0.027
3040,0.051
3040,0.051
3314,0.016
3658,0.014
3782,0.021
4025,0.01
4634,0.035
4840,0.015
4898,0.019
4939,0.014
5007,0.024
5766,0.008
5878,0.027
6545,0.013
6660,0.032
7147,0.014
7369,0.028
8429,0.02
8658,0.049
8721,0.019
8722,0.028
8835,0.011
8946,0.033
9234,0.035
9234,0.035
9272,0.03
9472,0.043
9472,0.043
9608,0.018
10297,0.039
10470,0.078
10470,0.078
10470,0.078
10538,0.034
11151,0.011
11253,0.006
11680,0.027
12031,0.035
12101,0.022
12101,0.022
