t_index,tf-idf
67,0.149
323,0.096
699,0.267
703,0.066
1047,0.223
1193,0.131
1982,0.281
2028,0.12
2358,0.044
2563,0.177
2813,0.071
2880,0.079
3540,0.129
3658,0.144
3666,0.168
3797,0.39
3990,0.146
4526,0.079
4840,0.15
4898,0.094
4908,0.056
5007,0.12
5078,0.175
5275,0.112
5403,0.186
6025,0.132
6430,0.204
6749,0.079
7147,0.141
7408,0.131
7986,0.171
8872,0.145
8887,0.046
8972,0.07
9215,0.066
9281,0.068
9313,0.201
9384,0.028
9713,0.157
9758,0.08
9866,0.171
10078,0.112
10255,0.028
10835,0.076
11429,0.048
11566,0.065
11569,0.071
12007,0.123
