t_index,tf-idf
104,0.1
130,0.09
198,0.174
282,0.23
312,0.109
383,0.072
634,0.089
666,0.102
787,0.138
947,0.079
968,0.106
1062,0.203
1883,0.108
1945,0.056
2028,0.106
2153,0.083
2419,0.131
2690,0.157
2728,0.192
2885,0.093
3700,0.128
4025,0.088
4570,0.098
4842,0.263
5116,0.216
5390,0.055
5809,0.078
5905,0.2
6019,0.052
6025,0.117
6148,0.103
6531,0.106
6599,0.074
6909,0.056
7130,0.096
7214,0.04
7327,0.111
7434,0.095
7551,0.103
7897,0.174
8170,0.061
8474,0.172
8672,0.096
8911,0.162
9384,0.049
9501,0.074
9513,0.049
9555,0.087
9859,0.104
10112,0.12
10255,0.05
10556,0.056
10590,0.082
10835,0.201
10919,0.375
11001,0.05
11231,0.167
11872,0.092
12193,0.061
