t_index,tf-idf
5,0.04
66,0.052
130,0.027
157,0.031
225,0.023
272,0.033
312,0.065
397,0.08
442,0.023
485,0.021
488,0.02
497,0.033
509,0.033
533,0.06
703,0.017
706,0.044
727,0.035
759,0.013
775,0.04
885,0.077
947,0.024
954,0.023
1018,0.026
1044,0.037
1071,0.067
1089,0.048
1316,0.039
1320,0.048
1351,0.037
1402,0.062
1478,0.042
1510,0.013
1559,0.045
1583,0.037
1662,0.052
1690,0.062
1716,0.061
1801,0.02
1870,0.048
1889,0.036
2091,0.027
2180,0.054
2182,0.077
2206,0.057
2323,0.063
2358,0.046
2418,0.05
2419,0.077
2445,0.036
2490,0.309
2608,0.062
2651,0.031
2664,0.029
2679,0.107
2724,0.041
2741,0.092
2742,0.042
2876,0.056
2918,0.066
2974,0.054
2993,0.084
3029,0.062
3044,0.042
3106,0.036
3144,0.05
3167,0.046
3283,0.031
3343,0.06
3504,0.055
3569,0.015
3718,0.038
3868,0.019
3880,0.025
3910,0.019
3939,0.065
4057,0.033
4096,0.041
4110,0.033
4119,0.026
4145,0.019
4171,0.307
4201,0.03
4294,0.037
4330,0.016
4405,0.02
4425,0.04
4478,0.049
4496,0.048
4508,0.049
4757,0.051
4798,0.045
4837,0.036
4840,0.02
4874,0.06
4908,0.015
4924,0.105
4939,0.019
4968,0.016
5102,0.075
5115,0.043
5126,0.075
5212,0.052
5213,0.029
5259,0.074
5316,0.032
5319,0.032
5345,0.028
5348,0.07
5349,0.045
5354,0.038
5366,0.026
5390,0.016
5398,0.025
5403,0.049
5405,0.044
5409,0.042
5504,0.067
5505,0.041
5509,0.06
5576,0.075
5645,0.034
5809,0.046
5901,0.038
5971,0.009
5973,0.023
5982,0.067
5987,0.044
5999,0.078
6019,0.031
6030,0.02
6041,0.035
6058,0.055
6084,0.032
6171,0.023
6176,0.019
6242,0.024
6261,0.049
6262,0.058
6279,0.117
6404,0.114
6413,0.014
6434,0.048
6545,0.017
6775,0.044
6889,0.02
6891,0.027
6906,0.117
6927,0.04
6973,0.04
6998,0.017
7115,0.053
7181,0.034
7208,0.034
7214,0.06
7234,0.036
7263,0.02
7387,0.053
7432,0.025
7433,0.026
7457,0.052
7499,0.016
7508,0.042
7509,0.062
7511,0.067
7571,0.057
7606,0.022
7735,0.368
7781,0.041
7807,0.049
7868,0.054
7898,0.01
7909,0.259
7914,0.035
7917,0.038
7932,0.027
7939,0.205
7942,0.073
7963,0.075
8044,0.017
8085,0.053
8117,0.093
8122,0.039
8168,0.027
8170,0.018
8198,0.043
8270,0.024
8272,0.019
8298,0.053
8319,0.054
8340,0.051
8360,0.038
8548,0.032
8638,0.067
8719,0.031
8773,0.027
8881,0.038
8917,0.061
8931,0.022
8941,0.035
9095,0.075
9149,0.056
9209,0.02
9259,0.046
9278,0.034
9301,0.07
9383,0.028
9384,0.022
9392,0.133
9487,0.032
9506,0.022
9513,0.014
9557,0.035
9562,0.024
9569,0.033
9600,0.04
9859,0.031
9941,0.02
10048,0.053
10133,0.032
10271,0.024
10301,0.025
10329,0.013
10402,0.043
10473,0.045
10639,0.043
10660,0.031
10726,0.057
10728,0.075
10738,0.038
10741,0.067
10753,0.026
10787,0.075
10818,0.026
10893,0.022
10897,0.024
10913,0.025
11037,0.019
11040,0.021
11059,0.032
11092,0.046
11113,0.038
11210,0.023
11234,0.021
11379,0.07
11402,0.051
11600,0.04
11632,0.07
11682,0.06
11702,0.043
11722,0.067
11776,0.039
11857,0.02
11931,0.043
11932,0.013
11947,0.018
11976,0.02
12002,0.025
12101,0.029
12128,0.028
12188,0.061
