t_index,tf-idf
115,0.04
183,0.052
206,0.024
225,0.027
229,0.049
306,0.036
330,0.031
336,0.027
442,0.027
488,0.024
568,0.029
638,0.049
703,0.021
804,0.065
826,0.108
832,0.071
945,0.028
964,0.068
967,0.059
985,0.059
1012,0.034
1018,0.031
1084,0.045
1111,0.033
1122,0.046
1148,0.053
1171,0.198
1172,0.025
1193,0.02
1253,0.065
1286,0.073
1296,0.032
1362,0.032
1510,0.015
1522,0.022
1529,0.028
1574,0.034
1609,0.025
1671,0.036
1734,0.071
1746,0.049
1801,0.024
1986,0.049
2082,0.035
2093,0.08
2178,0.051
2213,0.06
2229,0.066
2252,0.022
2358,0.028
2367,0.024
2440,0.073
2510,0.043
2575,0.065
2615,0.012
2635,0.068
2662,0.026
2679,0.042
2753,0.035
2807,0.032
3147,0.099
3343,0.053
3378,0.05
3422,0.039
3429,0.045
3452,0.029
3527,0.038
3558,0.087
3569,0.018
3639,0.025
3655,0.046
3675,0.049
3676,0.127
3682,0.099
3698,0.075
3736,0.069
3768,0.038
3791,0.029
3864,0.048
3867,0.04
3874,0.041
3892,0.05
3954,0.044
4035,0.025
4081,0.02
4145,0.092
4189,0.073
4201,0.071
4271,0.033
4291,0.037
4384,0.015
4390,0.049
4403,0.038
4456,0.063
4600,0.089
4610,0.049
4672,0.048
4798,0.018
4842,0.046
4942,0.064
5087,0.053
5088,0.05
5092,0.099
5112,0.031
5147,0.029
5174,0.053
5190,0.019
5219,0.044
5236,0.099
5263,0.027
5302,0.031
5335,0.044
5354,0.045
5434,0.049
5455,0.113
5573,0.033
5591,0.032
5644,0.198
5716,0.03
5798,0.099
5806,0.021
5846,0.167
5850,0.099
5934,0.043
5964,0.036
6004,0.038
6019,0.036
6041,0.021
6117,0.035
6124,0.016
6171,0.027
6213,0.022
6247,0.063
6321,0.037
6418,0.052
6471,0.065
6472,0.066
6659,0.074
6710,0.099
6752,0.385
6775,0.026
6793,0.068
6998,0.021
7135,0.044
7164,0.061
7207,0.061
7224,0.016
7263,0.048
7298,0.073
7327,0.039
7434,0.022
7446,0.044
7457,0.041
7508,0.025
7535,0.031
7604,0.056
7717,0.089
7727,0.069
7779,0.043
7781,0.147
7845,0.068
7898,0.012
7982,0.081
8038,0.023
8117,0.022
8147,0.035
8168,0.032
8182,0.089
8198,0.051
8270,0.01
8273,0.031
8348,0.043
8358,0.033
8504,0.048
8506,0.113
8508,0.062
8552,0.089
8656,0.059
8698,0.03
8764,0.044
8781,0.04
8835,0.017
8838,0.047
8910,0.064
8917,0.109
8926,0.042
8993,0.061
8994,0.051
9209,0.048
9233,0.03
9278,0.04
9327,0.129
9372,0.025
9377,0.039
9383,0.034
9384,0.009
9516,0.025
9520,0.029
9543,0.062
9555,0.031
9568,0.044
9574,0.072
9601,0.022
9741,0.034
9750,0.044
9835,0.016
9924,0.031
10002,0.143
10105,0.03
10121,0.041
10129,0.042
10130,0.038
10154,0.038
10175,0.043
10213,0.039
10249,0.027
10255,0.009
10357,0.026
10374,0.053
10397,0.051
10399,0.052
10445,0.042
10591,0.053
10686,0.016
10697,0.027
10716,0.099
10782,0.105
10890,0.073
10945,0.023
10970,0.023
11039,0.099
11194,0.096
11429,0.03
11442,0.05
11566,0.02
11629,0.055
11699,0.058
11753,0.069
11790,0.068
11857,0.097
11947,0.021
11956,0.031
11985,0.152
12013,0.03
12049,0.047
12062,0.033
12099,0.035
12110,0.042
12150,0.044
12188,0.036
12226,0.038
12227,0.091
