t_index,tf-idf
28,0.005
28,0.005
101,0.002
104,0.002
114,0.005
114,0.005
117,0.011
117,0.011
117,0.011
117,0.011
117,0.011
117,0.011
185,0.003
189,0.003
230,0.004
230,0.004
231,0.004
337,0.002
337,0.002
337,0.002
340,0.005
340,0.005
367,0.002
367,0.002
418,0.004
448,0.001
485,0.003
485,0.003
503,0.011
503,0.011
516,0.003
539,0.002
568,0.002
586,0.007
586,0.007
586,0.007
586,0.007
666,0.005
666,0.005
666,0.005
666,0.005
759,0.001
774,0.008
774,0.008
775,0.003
877,0.002
913,0.004
945,0.002
968,0.001
1095,0.003
1111,0.004
1111,0.004
1166,0.004
1166,0.004
1172,0.005
1172,0.005
1172,0.005
1193,0.004
1193,0.004
1193,0.004
1340,0.003
1341,0.009
1341,0.009
1341,0.009
1350,0.002
1362,0.002
1374,0.005
1506,0.005
1522,0.001
1527,0.005
1559,0.004
1562,0.002
1609,0.002
1685,0.002
1789,0.006
1860,0.007
1905,0.021
1905,0.021
1905,0.021
1905,0.021
1905,0.021
1905,0.021
1905,0.021
1953,0.005
2014,0.004
2028,0.004
2028,0.004
2028,0.004
2091,0.002
2125,0.003
2167,0.004
2167,0.004
2252,0.002
2308,0.007
2332,0.007
2377,0.003
2398,0.004
2614,0.004
2629,0.004
2629,0.004
2641,0.002
2663,0.003
2813,0.005
2813,0.005
2813,0.005
2826,0.002
2881,0.005
2922,0.003
3052,0.004
3066,0.003
3157,0.004
3230,0.004
3268,0.002
3349,0.013
3349,0.013
3349,0.013
3355,0.004
3381,0.004
3381,0.004
3438,0.013
3438,0.013
3457,0.005
3554,0.005
3560,0.004
3587,0.004
3587,0.004
3658,0.006
3658,0.006
3658,0.006
3658,0.006
3886,0.016
3886,0.016
3886,0.016
3895,0.001
3910,0.003
3910,0.003
3914,0.004
3916,0.003
3978,0.003
4005,0.006
4025,0.001
4035,0.003
4035,0.003
4096,0.003
4098,0.005
4132,0.003
4145,0.008
4145,0.008
4145,0.008
4145,0.008
4145,0.008
4146,0.003
4247,0.005
4268,0.006
4324,0.011
4324,0.011
4324,0.011
4324,0.011
4441,0.006
4521,0.002
4544,0.005
4544,0.005
4581,0.005
4680,0.007
4680,0.007
4680,0.007
4765,0.005
4798,0.004
4798,0.004
4798,0.004
4898,0.004
4898,0.004
4932,0.003
4955,0.002
4979,0.004
4996,0.005
5007,0.003
5029,0.005
5033,0.003
5062,0.005
5077,0.003
5112,0.002
5190,0.003
5190,0.003
