t_index,tf-idf
45,0.09
67,0.053
77,0.035
104,0.04
130,0.036
206,0.027
225,0.031
272,0.045
312,0.044
337,0.013
509,0.045
522,0.101
633,0.043
636,0.054
638,0.055
703,0.023
711,0.112
735,0.03
836,0.044
928,0.038
968,0.021
1093,0.075
1316,0.053
1344,0.047
1347,0.095
1562,0.062
1584,0.18
1609,0.029
1698,0.09
1801,0.028
1863,0.061
1874,0.057
1884,0.101
2039,0.057
2091,0.036
2107,0.068
2153,0.066
2180,0.037
2247,0.052
2329,0.053
2358,0.016
2413,0.049
2441,0.038
2596,0.112
2662,0.029
2742,0.028
2767,0.128
2826,0.038
2838,0.039
3024,0.068
3169,0.067
3187,0.053
3283,0.041
3284,0.087
3299,0.068
3343,0.06
3344,0.042
3421,0.056
3498,0.064
3503,0.049
3517,0.079
3538,0.049
3632,0.061
3702,0.037
3704,0.071
3718,0.051
3796,0.036
3908,0.112
3939,0.044
3990,0.052
4002,0.026
4035,0.028
4056,0.077
4091,0.081
4119,0.071
4171,0.368
4192,0.101
4425,0.091
4459,0.05
4488,0.057
4521,0.038
4627,0.035
4791,0.031
4837,0.048
4958,0.058
5202,0.058
5213,0.039
5225,0.112
5333,0.037
5344,0.112
5354,0.026
5388,0.056
5390,0.022
5392,0.068
5504,0.046
5637,0.072
5971,0.012
6028,0.027
6052,0.072
6112,0.034
6176,0.026
6213,0.025
6218,0.09
6242,0.032
6371,0.022
6578,0.101
6589,0.045
6627,0.026
6749,0.056
6850,0.06
6906,0.211
6909,0.022
7072,0.067
7130,0.057
7214,0.097
7356,0.054
7400,0.086
7432,0.034
7433,0.018
7438,0.046
7505,0.043
7506,0.115
7508,0.028
7567,0.142
7652,0.058
7653,0.061
7735,0.055
7781,0.028
7847,0.051
7898,0.013
7939,0.322
7942,0.099
8084,0.083
8105,0.083
8117,0.025
8122,0.052
8146,0.05
8168,0.037
8195,0.064
8198,0.019
8270,0.044
8331,0.038
8348,0.049
8385,0.063
8401,0.039
8458,0.055
8625,0.067
8664,0.043
8699,0.033
8764,0.05
8835,0.019
8888,0.059
8917,0.041
8941,0.095
8945,0.032
8953,0.067
9278,0.007
9412,0.042
9557,0.095
9569,0.045
9630,0.079
9758,0.028
9763,0.09
10001,0.056
10045,0.077
10198,0.101
10206,0.104
10249,0.062
10255,0.01
10527,0.062
10556,0.022
10580,0.046
10745,0.053
10955,0.038
10970,0.013
11196,0.068
11429,0.017
11458,0.09
11600,0.054
11697,0.038
11700,0.053
11757,0.031
11776,0.052
11884,0.053
11931,0.029
11932,0.017
11942,0.05
11947,0.024
11979,0.112
12047,0.083
12073,0.112
12209,0.04
