t_index,tf-idf
117,0.047
175,0.08
189,0.072
230,0.046
367,0.143
447,0.072
448,0.036
488,0.043
515,0.069
666,0.064
735,0.095
919,0.098
968,0.033
1062,0.128
1111,0.175
1122,0.165
1138,0.088
1172,0.044
1193,0.146
1196,0.075
1522,0.039
1562,0.049
1574,0.121
1685,0.051
1882,0.041
1916,0.045
1958,0.036
2028,0.067
2066,0.036
2080,0.085
2116,0.083
2153,0.052
2167,0.056
2232,0.091
2358,0.025
2526,0.057
2630,0.076
2666,0.079
2850,0.177
3034,0.085
3175,0.071
3255,0.124
3381,0.113
3630,0.082
3655,0.082
3658,0.121
3910,0.04
4002,0.041
4025,0.028
4081,0.035
4145,0.082
4555,0.11
4570,0.062
4627,0.055
4671,0.051
4754,0.076
4837,0.076
4898,0.053
4968,0.034
4972,0.033
5079,0.061
5263,0.048
5275,0.062
5277,0.049
5390,0.035
5398,0.052
5426,0.07
5651,0.083
5716,0.054
5730,0.084
5753,0.124
5766,0.118
5905,0.126
6192,0.06
6359,0.055
6397,0.042
6736,0.034
6750,0.108
6909,0.035
7157,0.045
7356,0.085
7419,0.058
7434,0.04
7485,0.015
7527,0.053
7551,0.065
7606,0.046
7713,0.124
7898,0.083
7930,0.071
7934,0.073
8038,0.041
8112,0.041
8219,0.101
8287,0.09
8566,0.093
8768,0.055
8866,0.124
9027,0.102
9043,0.043
9050,0.159
9078,0.128
9094,0.063
9210,0.084
9278,0.072
9281,0.038
9373,0.316
9383,0.12
9384,0.015
9409,0.062
9513,0.031
9713,0.044
9786,0.049
10078,0.187
10154,0.067
10156,0.045
10397,0.046
10515,0.054
10590,0.052
10696,0.108
10725,0.086
10911,0.149
10970,0.02
11037,0.041
11057,0.11
11078,0.1
11191,0.071
11253,0.063
11503,0.131
11569,0.04
11641,0.08
11947,0.038
11956,0.056
11968,0.121
11976,0.043
12034,0.082
12062,0.06
12104,0.052
12188,0.016
12193,0.038
