t_index,tf-idf
59,0.055
82,0.023
116,0.074
160,0.047
210,0.028
230,0.019
302,0.074
337,0.018
345,0.079
383,0.019
448,0.015
449,0.033
456,0.027
477,0.029
485,0.018
488,0.018
585,0.024
620,0.018
884,0.046
928,0.025
932,0.024
945,0.021
964,0.127
967,0.044
968,0.014
1012,0.025
1193,0.015
1212,0.04
1230,0.067
1235,0.179
1236,0.057
1320,0.043
1529,0.021
1540,0.086
1563,0.067
1633,0.067
1689,0.027
1729,0.022
1746,0.018
1805,0.029
1831,0.044
1883,0.029
1915,0.055
1916,0.019
1986,0.073
2033,0.063
2086,0.028
2093,0.03
2119,0.038
2130,0.045
2136,0.033
2152,0.041
2229,0.075
2259,0.057
2270,0.044
2390,0.037
2406,0.067
2440,0.055
2449,0.094
2451,0.046
2452,0.063
2660,0.025
2679,0.032
2686,0.022
2689,0.047
2711,0.038
2731,0.074
2742,0.037
2753,0.026
2791,0.083
2807,0.024
2826,0.025
2843,0.046
2976,0.051
3024,0.045
3055,0.088
3068,0.032
3076,0.037
3110,0.074
3159,0.06
3175,0.03
3252,0.019
3256,0.041
3314,0.038
3343,0.04
3440,0.044
3549,0.037
3558,0.033
3569,0.027
3575,0.024
3582,0.031
3675,0.074
3698,0.019
3736,0.017
3792,0.074
3832,0.074
3864,0.018
3880,0.045
3895,0.019
4035,0.019
4054,0.052
4077,0.033
4102,0.063
4110,0.029
4119,0.024
4121,0.035
4132,0.029
4145,0.017
4291,0.028
4323,0.041
4384,0.012
4437,0.057
4610,0.037
4648,0.04
4798,0.013
4841,0.034
4873,0.026
4893,0.022
4980,0.046
5010,0.054
5075,0.035
5104,0.039
5147,0.044
5153,0.074
5169,0.074
5190,0.014
5200,0.074
5210,0.063
5213,0.051
5219,0.033
5243,0.067
5286,0.074
5308,0.048
5319,0.057
5320,0.06
5323,0.049
5332,0.057
5464,0.149
5573,0.025
5591,0.024
5594,0.045
5637,0.096
5687,0.125
5733,0.061
5797,0.064
5839,0.1
5846,0.376
5997,0.067
6004,0.058
6019,0.055
6035,0.067
6041,0.016
6046,0.059
6058,0.049
6098,0.039
6124,0.012
6176,0.034
6192,0.025
6213,0.016
6225,0.041
6321,0.028
6413,0.012
6445,0.031
6517,0.05
6589,0.029
6618,0.018
6627,0.052
6752,0.223
6839,0.074
6852,0.067
6982,0.017
7130,0.051
7135,0.067
7177,0.048
7181,0.03
7207,0.046
7211,0.022
7214,0.011
7224,0.012
7263,0.018
7327,0.029
7405,0.074
7415,0.045
7432,0.023
7434,0.008
7438,0.03
7485,0.006
7504,0.041
7507,0.035
7508,0.112
7509,0.055
7511,0.06
7562,0.018
7604,0.042
7611,0.06
7627,0.047
7744,0.041
7757,0.05
7779,0.016
7781,0.074
7910,0.046
7948,0.067
8115,0.052
8117,0.083
8124,0.03
8147,0.026
8168,0.024
8171,0.026
8204,0.035
8270,0.022
8272,0.017
8292,0.037
8303,0.043
8307,0.035
8341,0.037
8348,0.033
8357,0.042
8502,0.017
8552,0.067
8553,0.063
8578,0.023
8604,0.034
8633,0.067
8664,0.029
8698,0.023
8757,0.051
8773,0.096
8781,0.03
8794,0.074
8806,0.057
8833,0.047
8835,0.013
8894,0.03
8914,0.026
8952,0.067
8993,0.046
9172,0.024
9209,0.036
9215,0.031
9278,0.013
9384,0.033
9424,0.064
9440,0.067
9510,0.043
9522,0.022
9555,0.023
9557,0.032
9573,0.066
9574,0.054
9575,0.058
9576,0.074
9599,0.067
9639,0.039
9663,0.047
9758,0.019
9868,0.05
9924,0.023
9941,0.018
10040,0.045
10054,0.026
10105,0.022
10121,0.061
10149,0.041
10297,0.046
10556,0.044
10660,0.028
10738,0.034
10782,0.02
10873,0.039
10884,0.149
10970,0.008
10993,0.166
11037,0.017
11090,0.034
11114,0.042
11151,0.013
11153,0.028
11159,0.115
11209,0.125
11234,0.019
11253,0.02
11330,0.074
11335,0.052
11356,0.032
11358,0.049
11431,0.03
11459,0.067
11566,0.015
11699,0.022
11790,0.102
11804,0.019
11805,0.03
11812,0.057
11844,0.029
11856,0.043
11857,0.073
11904,0.014
11950,0.02
11955,0.023
11956,0.023
11976,0.018
12013,0.023
12062,0.025
12083,0.035
12150,0.033
12188,0.007
12226,0.057
12227,0.136
12264,0.042
12265,0.074
