t_index,tf-idf
24,0.03
53,0.303
57,0.092
67,0.056
74,0.017
82,0.036
104,0.021
117,0.064
174,0.036
191,0.038
312,0.023
319,0.044
337,0.007
357,0.06
367,0.01
456,0.022
471,0.021
513,0.05
516,0.028
568,0.018
585,0.079
666,0.044
669,0.02
703,0.025
735,0.016
903,0.023
928,0.02
945,0.017
1010,0.048
1093,0.04
1111,0.02
1193,0.062
1340,0.203
1341,0.433
1342,0.152
1371,0.043
1510,0.019
1522,0.013
1529,0.017
1536,0.034
1574,0.041
1609,0.015
1769,0.028
1881,0.029
1903,0.026
2028,0.023
2066,0.012
2115,0.02
2161,0.04
2233,0.04
2264,0.031
2304,0.03
2358,0.034
2404,0.022
2548,0.046
2605,0.061
2615,0.014
2630,0.026
2650,0.08
2689,0.019
2768,0.03
2813,0.013
2880,0.015
2885,0.02
2923,0.02
3026,0.043
3034,0.029
3142,0.042
3167,0.033
3181,0.026
3252,0.031
3268,0.018
3269,0.028
3278,0.031
3372,0.026
3381,0.076
3408,0.045
3422,0.012
3459,0.041
3573,0.022
3583,0.023
3587,0.018
3598,0.048
3621,0.023
3648,0.019
3649,0.042
3658,0.027
3674,0.045
3680,0.179
3736,0.014
3742,0.015
3853,0.023
3868,0.014
3878,0.06
3880,0.018
3910,0.04
3982,0.042
4025,0.038
4035,0.03
4075,0.027
4077,0.013
4081,0.012
4119,0.019
4120,0.034
4132,0.024
4137,0.031
4145,0.028
4263,0.021
4271,0.02
4320,0.06
4330,0.023
4388,0.029
4425,0.029
4526,0.105
4529,0.036
4574,0.026
4646,0.324
4671,0.017
4719,0.06
4762,0.022
4787,0.031
4829,0.048
4837,0.026
4838,0.048
4900,0.034
4908,0.011
4958,0.031
4980,0.019
5106,0.054
5112,0.019
5135,0.054
5190,0.011
5201,0.028
5215,0.024
5218,0.023
5259,0.027
5281,0.051
5294,0.031
5302,0.019
5308,0.039
5333,0.02
5345,0.02
5366,0.019
5390,0.023
5405,0.064
5426,0.048
5436,0.027
5437,0.023
5479,0.026
5491,0.028
5559,0.034
5634,0.041
5760,0.122
5761,0.045
5766,0.008
5809,0.017
5901,0.027
5932,0.06
5971,0.02
5973,0.016
5997,0.018
6019,0.011
6036,0.019
6087,0.02
6148,0.088
6211,0.09
6243,0.018
6321,0.011
6370,0.015
6397,0.014
6407,0.064
6508,0.054
6546,0.029
6692,0.036
6712,0.051
6952,0.037
6974,0.029
7011,0.06
7042,0.101
7057,0.125
7229,0.025
7312,0.12
7330,0.045
7347,0.022
7414,0.082
7433,0.019
7434,0.007
7485,0.015
7499,0.012
7501,0.016
7565,0.046
7577,0.027
7598,0.06
7719,0.026
7769,0.027
7781,0.015
7784,0.031
7804,0.04
7806,0.041
7807,0.018
7888,0.043
7890,0.028
7898,0.007
8044,0.013
8112,0.07
8115,0.021
8154,0.032
8185,0.026
8258,0.018
8310,0.018
8320,0.027
8343,0.031
8384,0.025
8523,0.027
8672,0.021
8699,0.035
8756,0.025
8782,0.034
8814,0.028
8818,0.034
8835,0.01
8864,0.06
8887,0.017
8893,0.045
8902,0.023
8944,0.037
9082,0.025
9103,0.023
9125,0.025
9145,0.025
9174,0.024
9209,0.015
9275,0.054
9278,0.042
9325,0.04
9472,0.021
9522,0.018
9562,0.018
9563,0.021
9565,0.025
9593,0.03
9608,0.018
9860,0.016
9941,0.014
10003,0.03
10070,0.026
10110,0.02
10122,0.026
10158,0.031
10255,0.011
10307,0.06
10329,0.009
10446,0.029
10507,0.035
10556,0.024
10590,0.035
10646,0.031
10731,0.024
10751,0.042
10758,0.033
10781,0.023
10818,0.019
10833,0.067
10834,0.061
10835,0.043
10879,0.036
10919,0.02
10921,0.027
10922,0.051
10931,0.024
10935,0.033
10945,0.014
10955,0.041
10970,0.007
11055,0.037
11072,0.077
11128,0.023
11151,0.01
11153,0.178
11253,0.016
11368,0.051
11429,0.018
11431,0.024
11624,0.033
11630,0.048
11762,0.036
11817,0.054
11848,0.023
11857,0.015
11918,0.023
11947,0.013
11956,0.038
11976,0.015
12002,0.037
12099,0.021
12110,0.013
12188,0.027
12193,0.169
12194,0.22
12198,0.016
