t_index,tf-idf
55,0.239
88,0.098
197,0.074
225,0.064
585,0.076
964,0.236
1227,0.23
1746,0.171
2082,0.323
2085,0.083
2188,0.091
2440,0.085
2605,0.116
2664,0.079
2826,0.077
3343,0.124
3344,0.086
3421,0.115
3587,0.07
3714,0.074
3791,0.068
3803,0.185
3857,0.218
3868,0.054
4002,0.053
4025,0.036
4057,0.139
4081,0.046
4110,0.091
4744,0.055
4791,0.063
5390,0.09
5631,0.094
5846,0.233
6370,0.112
6618,0.055
6752,0.138
7224,0.037
7433,0.036
7434,0.026
7597,0.139
7887,0.151
8198,0.079
8270,0.09
8384,0.19
8813,0.077
8902,0.175
9052,0.114
9220,0.116
9278,0.027
9384,0.02
9568,0.104
9601,0.05
9741,0.159
9924,0.071
10301,0.069
10509,0.139
10717,0.146
10922,0.039
11153,0.17
11210,0.062
11790,0.079
11813,0.23
11976,0.056
