t_index,tf-idf
28,0.039
77,0.035
115,0.045
117,0.06
119,0.09
130,0.036
189,0.136
448,0.023
460,0.112
513,0.046
620,0.055
666,0.183
919,0.062
1102,0.048
1320,0.065
1343,0.07
1371,0.081
1729,0.032
1882,0.026
1907,0.054
1945,0.022
1981,0.055
2016,0.19
2028,0.064
2063,0.125
2077,0.041
2082,0.039
2086,0.042
2107,0.068
2140,0.037
2147,0.05
2160,0.044
2214,0.059
2394,0.065
2435,0.101
2494,0.112
2660,0.038
2666,0.05
2690,0.031
2691,0.094
2720,0.069
2748,0.04
2813,0.05
2816,0.094
2826,0.038
2843,0.069
2885,0.037
2887,0.063
2943,0.079
3098,0.074
3138,0.036
3314,0.028
3519,0.05
3569,0.04
3583,0.085
3602,0.053
3621,0.087
3639,0.028
3696,0.086
3714,0.036
3868,0.156
3880,0.068
3973,0.072
4025,0.035
4294,0.025
4356,0.036
4384,0.017
4420,0.034
4558,0.074
4680,0.038
4791,0.03
4858,0.094
4953,0.161
5112,0.035
5137,0.094
5148,0.101
5190,0.021
5209,0.059
5218,0.042
5227,0.055
5244,0.069
5275,0.039
5277,0.031
5294,0.057
5304,0.112
5316,0.043
5390,0.066
5438,0.031
5766,0.015
5780,0.067
5809,0.031
6041,0.024
6087,0.075
6155,0.263
6176,0.026
6321,0.021
6371,0.022
6398,0.04
6618,0.027
6627,0.026
6722,0.065
6736,0.022
6891,0.036
6939,0.033
6998,0.023
7172,0.034
7187,0.054
7224,0.018
7345,0.044
7419,0.073
7433,0.088
7480,0.101
7485,0.009
7527,0.034
7562,0.055
7577,0.101
7652,0.058
7699,0.107
7801,0.081
7897,0.069
7912,0.059
7914,0.048
7987,0.083
8102,0.028
8154,0.059
8171,0.039
8246,0.101
8258,0.034
8285,0.094
8296,0.069
8390,0.119
8419,0.03
8429,0.035
8441,0.05
8491,0.101
8661,0.047
8711,0.052
8762,0.055
8807,0.079
8818,0.094
8838,0.053
8878,0.077
8887,0.048
8931,0.059
9258,0.075
9278,0.026
9281,0.024
9477,0.09
9506,0.06
9513,0.019
9520,0.033
9555,0.035
9565,0.095
9612,0.024
9714,0.112
9802,0.034
9835,0.037
9858,0.042
9872,0.075
9873,0.071
9877,0.258
10106,0.065
10235,0.034
10262,0.035
10329,0.017
10409,0.081
10526,0.09
10835,0.027
10894,0.025
10914,0.037
10919,0.037
10970,0.013
11030,0.068
11210,0.243
11272,0.114
11307,0.07
11316,0.094
11429,0.017
11566,0.023
11680,0.048
11755,0.054
11856,0.021
11887,0.038
11904,0.02
11924,0.066
11932,0.017
11937,0.071
11976,0.027
11989,0.094
12021,0.059
12023,0.033
12148,0.051
12155,0.046
12194,0.034
