t_index,tf-idf
312,0.057
337,0.035
471,0.051
539,0.074
579,0.036
620,0.071
1102,0.062
1132,0.054
1404,0.075
1438,0.053
1562,0.04
1592,0.075
1609,0.037
1651,0.106
1905,0.065
1916,0.037
2032,0.241
2035,0.106
2115,0.049
2180,0.095
2232,0.224
2252,0.032
2367,0.072
2705,0.195
2753,0.051
2813,0.033
2836,0.061
3261,0.238
3309,0.131
3487,0.122
3539,0.085
3587,0.044
4077,0.032
4261,0.131
4310,0.096
4311,0.131
4548,0.08
4704,0.145
4854,0.085
4980,0.045
5489,0.062
5491,0.068
5766,0.039
5890,0.218
5940,0.406
5971,0.016
6321,0.027
6345,0.061
6371,0.029
6413,0.024
6424,0.082
6618,0.035
6692,0.044
6775,0.039
6975,0.108
7035,0.086
7157,0.037
7172,0.045
7183,0.187
7347,0.054
7434,0.066
7562,0.036
7898,0.051
7958,0.088
8126,0.145
8138,0.1
8170,0.032
8285,0.061
8302,0.108
8419,0.039
8478,0.052
8568,0.102
8686,0.081
8699,0.042
8711,0.068
8818,0.041
8857,0.086
8887,0.021
8914,0.05
8930,0.064
8972,0.032
9278,0.025
9310,0.131
9384,0.025
9486,0.083
9612,0.031
9860,0.039
10446,0.14
10491,0.096
10561,0.131
10582,0.078
10626,0.112
10894,0.033
11059,0.056
11141,0.092
11253,0.013
11530,0.097
11605,0.145
11814,0.145
11815,0.071
11835,0.05
11931,0.076
12101,0.025
12188,0.013
