t_index,tf-idf
66,0.016
88,0.023
101,0.033
157,0.019
189,0.021
191,0.033
197,0.051
206,0.013
210,0.02
230,0.014
319,0.038
325,0.041
336,0.029
337,0.006
442,0.014
448,0.011
449,0.023
456,0.019
485,0.039
487,0.055
488,0.026
505,0.023
563,0.032
568,0.063
579,0.013
585,0.052
620,0.013
659,0.035
666,0.019
669,0.034
759,0.032
804,0.035
868,0.026
903,0.02
923,0.027
947,0.015
954,0.015
964,0.18
968,0.01
972,0.027
1001,0.029
1044,0.023
1046,0.02
1047,0.037
1048,0.025
1059,0.067
1095,0.022
1100,0.032
1111,0.017
1132,0.019
1148,0.029
1219,0.053
1220,0.023
1282,0.039
1296,0.035
1341,0.022
1344,0.022
1350,0.056
1351,0.023
1362,0.017
1401,0.112
1407,0.044
1411,0.029
1445,0.042
1510,0.016
1528,0.023
1540,0.031
1558,0.031
1562,0.044
1609,0.027
1619,0.014
1671,0.039
1685,0.03
1689,0.019
1696,0.026
1723,0.018
1731,0.031
1732,0.054
1733,0.052
1746,0.013
1801,0.026
1882,0.012
1892,0.032
1903,0.068
1939,0.029
1942,0.037
1945,0.011
1958,0.011
1961,0.027
1967,0.029
1972,0.032
2035,0.038
2066,0.011
2072,0.016
2077,0.02
2078,0.041
2093,0.043
2116,0.05
2132,0.029
2200,0.048
2229,0.018
2252,0.012
2264,0.027
2278,0.033
2348,0.029
2349,0.127
2358,0.029
2361,0.032
2367,0.026
2380,0.044
2385,0.044
2449,0.033
2465,0.123
2563,0.015
2614,0.086
2662,0.014
2664,0.036
2686,0.015
2687,0.048
2694,0.038
2733,0.02
2742,0.04
2745,0.041
2748,0.095
2753,0.018
2814,0.028
2826,0.018
2838,0.018
2918,0.021
2923,0.018
2985,0.035
3055,0.063
3071,0.024
3093,0.044
3134,0.027
3150,0.037
3183,0.029
3192,0.044
3252,0.027
3253,0.013
3269,0.025
3273,0.044
3278,0.028
3333,0.029
3343,0.038
3344,0.02
3372,0.023
3428,0.031
3461,0.026
3488,0.048
3504,0.035
3520,0.031
3552,0.074
3558,0.023
3559,0.023
3569,0.028
3575,0.017
3582,0.022
3583,0.02
3639,0.013
3676,0.034
3727,0.028
3752,0.037
3782,0.017
3791,0.031
3803,0.064
3807,0.02
3853,0.04
3880,0.032
3910,0.012
3916,0.074
3922,0.072
3942,0.026
4000,0.038
4002,0.012
4025,0.058
4035,0.013
4057,0.032
4096,0.026
