t_index,tf-idf
74,0.081
104,0.05
117,0.037
282,0.057
328,0.045
330,0.045
337,0.017
448,0.029
666,0.102
735,0.038
885,0.065
1057,0.058
1166,0.09
1193,0.058
1220,0.061
1289,0.112
1323,0.114
1583,0.062
1609,0.036
1982,0.187
2028,0.186
2072,0.129
2115,0.047
2140,0.047
2153,0.041
2329,0.066
2394,0.081
2435,0.127
2615,0.017
2643,0.057
2813,0.031
2817,0.05
2950,0.089
3082,0.063
3329,0.058
3422,0.028
3461,0.069
3464,0.056
3714,0.09
3767,0.07
3857,0.066
3880,0.043
4010,0.047
4356,0.045
4544,0.052
4627,0.044
4680,0.048
4898,0.042
4953,0.101
5076,0.09
5079,0.049
5140,0.094
5201,0.065
5295,0.118
5306,0.089
5312,0.085
5335,0.062
5381,0.252
5490,0.252
5631,0.114
5716,0.042
5766,0.019
5956,0.169
6025,0.058
6041,0.03
6087,0.047
6155,0.164
6413,0.023
6582,0.111
6749,0.035
6829,0.089
7147,0.031
7420,0.053
7433,0.044
7434,0.016
7501,0.038
7562,0.034
7814,0.112
7897,0.174
8000,0.098
8044,0.029
8056,0.081
8154,0.037
8170,0.031
8223,0.069
8237,0.06
8258,0.043
8390,0.149
8404,0.101
8768,0.044
8872,0.064
8878,0.096
8902,0.106
9281,0.03
9384,0.025
9513,0.049
9555,0.043
9590,0.071
9593,0.035
9612,0.03
9713,0.069
9786,0.039
9807,0.066
9941,0.033
10078,0.247
10110,0.046
10112,0.06
10329,0.022
10383,0.104
10467,0.067
10474,0.14
10557,0.081
10593,0.089
10686,0.023
10687,0.043
10785,0.046
10834,0.047
10835,0.167
10919,0.141
11293,0.118
11569,0.157
11815,0.069
11872,0.185
11880,0.159
12101,0.025
12188,0.013
12193,0.03
