t_index,tf-idf
39,0.05
67,0.054
82,0.07
189,0.047
312,0.045
323,0.035
330,0.037
336,0.031
367,0.019
383,0.03
471,0.041
495,0.068
509,0.046
585,0.114
640,0.223
674,0.048
703,0.048
859,0.208
1203,0.05
1296,0.038
1323,0.047
1335,0.036
1459,0.05
1488,0.089
1510,0.018
1522,0.025
1539,0.053
1619,0.031
1694,0.079
1907,0.166
1958,0.024
2041,0.057
2082,0.041
2096,0.044
2147,0.052
2234,0.195
2367,0.029
2371,0.083
2526,0.037
2583,0.067
2604,0.093
2690,0.129
3071,0.106
3106,0.049
3300,0.058
3314,0.029
3324,0.037
3381,0.037
3432,0.06
3500,0.041
3530,0.115
3702,0.038
3714,0.037
3736,0.027
3782,0.038
4035,0.029
4079,0.077
4420,0.035
4425,0.037
4744,0.028
4759,0.045
4762,0.042
4840,0.027
4901,0.062
5095,0.053
5142,0.072
5219,0.052
5354,0.027
5631,0.094
5741,0.045
5764,0.231
5806,0.025
5894,0.074
6039,0.072
6466,0.069
6468,0.042
6545,0.023
6599,0.031
6911,0.115
6918,0.067
6939,0.068
6951,0.13
6962,0.076
7147,0.026
7278,0.089
7347,0.043
7401,0.053
7412,0.067
7433,0.055
7434,0.026
7485,0.02
7686,0.067
7779,0.025
7842,0.073
7893,0.061
8044,0.073
8144,0.515
8198,0.02
8310,0.034
8444,0.064
8502,0.027
8693,0.081
8698,0.035
8773,0.037
8808,0.048
8813,0.039
8818,0.065
8845,0.073
8850,0.043
8908,0.13
8962,0.041
8972,0.051
9233,0.035
9234,0.065
9278,0.027
9384,0.03
9505,0.042
9518,0.082
9741,0.04
9758,0.029
9835,0.019
9941,0.027
10018,0.067
10110,0.038
10122,0.049
10130,0.044
10255,0.021
10258,0.039
10446,0.055
10556,0.023
10590,0.034
10660,0.043
10762,0.053
10838,0.062
10840,0.067
10862,0.104
10924,0.07
10931,0.045
10935,0.063
10945,0.053
11050,0.047
11153,0.086
11231,0.069
11234,0.03
11431,0.047
11557,0.041
11699,0.034
11799,0.231
11931,0.03
12002,0.035
12054,0.088
