t_index,tf-idf
39,0.08
82,0.112
103,0.064
336,0.05
337,0.022
546,0.217
620,0.091
674,0.155
716,0.085
945,0.051
1459,0.079
1522,0.04
1958,0.076
2367,0.137
2563,0.051
2690,0.155
2724,0.09
2817,0.066
3301,0.199
3864,0.045
4145,0.043
4425,0.03
4701,0.13
5149,0.088
5237,0.097
5263,0.1
5288,0.095
5489,0.157
5966,0.183
6004,0.072
6321,0.035
6544,0.092
6736,0.036
6749,0.046
6951,0.139
6992,0.157
7224,0.03
7234,0.04
7408,0.076
7420,0.07
7847,0.084
8144,0.375
8194,0.185
8267,0.152
8273,0.058
8310,0.054
8383,0.277
8419,0.05
8421,0.098
8887,0.027
8908,0.104
9234,0.155
9384,0.049
9505,0.135
9563,0.064
9835,0.031
10018,0.107
10133,0.07
10155,0.102
10277,0.098
10556,0.037
11040,0.047
11050,0.075
11151,0.032
11153,0.137
11572,0.369
11665,0.101
11781,0.078
11931,0.048
11932,0.028
12188,0.017
