t_index,tf-idf
48,0.063
272,0.109
319,0.049
373,0.059
442,0.073
485,0.034
488,0.033
509,0.054
579,0.034
636,0.13
646,0.07
1044,0.06
1316,0.064
1522,0.03
1801,0.033
2112,0.064
2180,0.176
2182,0.063
2229,0.091
2238,0.065
2264,0.069
2323,0.102
2651,0.05
2662,0.036
2742,0.034
3145,0.083
3343,0.121
3422,0.027
3594,0.061
3652,0.086
3714,0.044
3793,0.089
3895,0.035
3904,0.076
4025,0.021
4100,0.065
4170,0.052
4171,0.444
4355,0.036
4521,0.045
4528,0.056
4791,0.037
4968,0.026
5177,0.083
5333,0.044
5409,0.068
5504,0.055
5645,0.056
5806,0.029
5971,0.015
5977,0.056
5999,0.127
6022,0.083
6142,0.037
6370,0.033
6479,0.083
6582,0.053
6775,0.036
6862,0.07
6889,0.064
6906,0.254
6927,0.065
7214,0.039
7224,0.022
7234,0.088
7327,0.053
7404,0.084
7419,0.044
7499,0.053
7508,0.068
7728,0.074
7735,0.2
7898,0.016
7925,0.076
7939,0.111
7942,0.06
8117,0.03
8171,0.048
8267,0.112
8270,0.132
8298,0.043
8331,0.046
8548,0.053
8550,0.098
8850,0.101
8917,0.248
8972,0.03
8996,0.104
9018,0.08
9209,0.033
9278,0.031
9286,0.267
9392,0.108
9501,0.071
9569,0.054
9835,0.023
10262,0.043
10301,0.04
10534,0.033
10945,0.031
10970,0.015
11037,0.063
11119,0.086
11208,0.272
11210,0.073
11600,0.065
11693,0.144
11700,0.064
11776,0.063
11856,0.026
11904,0.05
11932,0.02
