t_index,tf-idf
7,0.13
82,0.089
206,0.035
340,0.108
471,0.051
488,0.036
634,0.046
666,0.053
932,0.047
964,0.1
1169,0.16
1235,0.089
1401,0.039
1446,0.066
1696,0.072
1870,0.085
2066,0.03
2085,0.053
2264,0.075
2323,0.055
2358,0.041
2440,0.27
2441,0.098
2451,0.091
2454,0.086
2615,0.017
3156,0.073
3283,0.054
3284,0.057
3343,0.026
3452,0.044
3559,0.064
3569,0.052
3632,0.079
3675,0.073
3791,0.043
3874,0.061
3939,0.057
4025,0.023
4035,0.037
4057,0.029
4110,0.058
4132,0.058
4146,0.055
4384,0.023
4425,0.048
4463,0.106
4610,0.147
5631,0.12
5716,0.089
5766,0.02
5806,0.031
5839,0.066
5846,0.05
5971,0.016
6019,0.027
6028,0.035
6030,0.036
6112,0.044
6117,0.052
6124,0.048
6213,0.032
6220,0.034
6242,0.042
6313,0.081
6397,0.035
6413,0.024
6471,0.096
6577,0.05
6589,0.058
6752,0.44
6775,0.039
6856,0.078
6998,0.062
7130,0.025
7211,0.085
7214,0.021
7224,0.024
7327,0.058
7433,0.023
7457,0.03
7508,0.037
7530,0.089
7606,0.038
7772,0.123
8038,0.034
8198,0.1
8270,0.014
8275,0.056
8390,0.052
8502,0.034
8508,0.091
8773,0.048
8835,0.05
8887,0.021
8972,0.032
8994,0.075
9233,0.045
9278,0.009
9327,0.064
9409,0.051
9553,0.058
9573,0.259
9574,0.107
9758,0.037
9802,0.044
9858,0.055
9924,0.091
10040,0.089
10048,0.047
10054,0.051
10210,0.103
10235,0.045
10255,0.026
10329,0.068
10427,0.102
10556,0.029
10583,0.05
10660,0.054
10697,0.041
10894,0.066
10922,0.05
10970,0.017
11001,0.052
11028,0.069
11072,0.095
11151,0.026
11153,0.109
11426,0.061
11540,0.067
11709,0.06
11790,0.051
11856,0.028
11857,0.252
11904,0.027
11912,0.103
11955,0.045
12094,0.206
12197,0.059
12227,0.09
