t_index,tf-idf
108,0.071
130,0.057
167,0.046
273,0.04
312,0.035
336,0.024
337,0.011
367,0.057
398,0.068
442,0.024
487,0.124
488,0.065
509,0.035
585,0.059
620,0.022
636,0.085
759,0.013
809,0.046
1152,0.058
1459,0.038
1510,0.014
1582,0.032
1619,0.095
1696,0.043
1697,0.113
1767,0.125
1883,0.034
1907,0.043
1916,0.022
1923,0.045
1945,0.035
2027,0.081
2082,0.218
2096,0.034
2163,0.073
2180,0.029
2273,0.028
2316,0.048
2358,0.025
2363,0.042
2367,0.132
2683,0.049
2700,0.043
2807,0.028
2886,0.033
2921,0.034
3098,0.029
3145,0.054
3206,0.043
3283,0.033
3301,0.048
3314,0.023
3329,0.037
3380,0.06
3422,0.017
3489,0.089
3500,0.032
3530,0.044
3538,0.039
3573,0.032
3575,0.029
3602,0.042
3643,0.068
3687,0.035
3721,0.054
3762,0.058
3791,0.026
3894,0.058
3895,0.035
4035,0.044
4055,0.041
4077,0.039
4106,0.062
4121,0.042
4201,0.032
4247,0.125
4330,0.034
4384,0.069
4554,0.052
4562,0.071
4563,0.042
4671,0.026
4684,0.032
4744,0.042
4759,0.034
4798,0.016
4840,0.021
4844,0.043
5095,0.041
5147,0.026
5185,0.04
5218,0.033
5288,0.046
5319,0.068
5376,0.111
5398,0.079
5438,0.024
5479,0.076
5573,0.06
5636,0.048
5757,0.055
5806,0.057
5809,0.025
5893,0.049
5971,0.01
5977,0.037
6039,0.055
6046,0.035
6124,0.015
6243,0.027
6321,0.017
6322,0.041
6339,0.075
6364,0.04
6371,0.018
6466,0.053
6545,0.018
6599,0.024
6634,0.043
6909,0.035
6951,0.1
6982,0.042
6992,0.05
7166,0.08
7172,0.027
7193,0.298
7214,0.025
7375,0.077
7408,0.037
7433,0.014
7485,0.015
7504,0.049
7513,0.085
7527,0.027
7577,0.04
7763,0.158
7800,0.099
7914,0.075
8112,0.021
8144,0.216
8198,0.03
8225,0.06
8270,0.043
8272,0.061
8283,0.041
8310,0.026
8331,0.03
8360,0.04
8384,0.037
8419,0.048
8458,0.043
8463,0.312
8506,0.034
8570,0.032
8650,0.051
8668,0.059
8672,0.03
8711,0.042
8812,0.034
8813,0.03
8901,0.038
8930,0.039
9043,0.022
9126,0.047
9233,0.136
9234,0.198
9278,0.01
9327,0.077
9384,0.023
9387,0.048
9505,0.032
9506,0.024
9513,0.015
9516,0.022
9520,0.026
9563,0.062
9590,0.045
9595,0.021
9751,0.034
9758,0.022
9762,0.152
9802,0.027
9831,0.08
9835,0.044
9966,0.061
10065,0.038
10122,0.076
10133,0.169
10155,0.049
10249,0.024
10255,0.024
10427,0.031
10561,0.04
10565,0.03
10590,0.026
10606,0.066
10660,0.099
10686,0.044
10687,0.027
10782,0.024
10861,0.028
10893,0.024
10970,0.03
10972,0.071
11001,0.047
11028,0.042
11033,0.088
11050,0.036
11076,0.03
11153,0.066
11234,0.023
11307,0.055
11575,0.042
11775,0.1
11856,0.017
11857,0.044
11904,0.065
11942,0.039
11947,0.038
11950,0.024
11956,0.056
11996,0.071
12002,0.027
12009,0.061
12026,0.125
12110,0.038
12152,0.042
12186,0.095
12188,0.016
12197,0.071
