t_index,tf-idf
68,0.035
101,0.022
130,0.022
157,0.051
189,0.028
197,0.022
206,0.017
241,0.031
328,0.022
337,0.008
340,0.026
345,0.025
386,0.054
447,0.028
448,0.014
485,0.017
539,0.035
586,0.036
611,0.03
674,0.029
688,0.035
724,0.059
809,0.036
875,0.139
932,0.067
948,0.035
967,0.041
1022,0.034
1095,0.029
1102,0.03
1162,0.028
1446,0.031
1478,0.035
1490,0.059
1519,0.07
1529,0.039
1569,0.036
1579,0.039
1598,0.056
1599,0.335
1602,0.052
1609,0.018
1703,0.05
1805,0.055
1809,0.139
1841,0.035
1882,0.032
1918,0.056
1958,0.029
1967,0.039
2153,0.062
2182,0.032
2298,0.117
2356,0.068
2365,0.059
2404,0.254
2580,0.059
2581,0.023
2641,0.016
2742,0.035
2766,0.036
2767,0.04
2791,0.026
2836,0.029
2880,0.035
2886,0.026
2921,0.027
2935,0.038
2996,0.063
3039,0.039
3134,0.036
3343,0.025
3362,0.05
3410,0.061
3436,0.12
3519,0.031
3569,0.025
3639,0.018
3647,0.049
3658,0.016
3661,0.027
3702,0.023
3768,0.027
3791,0.041
3844,0.031
3869,0.032
3880,0.021
3892,0.035
3895,0.018
3952,0.061
3954,0.031
3977,0.049
4005,0.063
4263,0.025
4294,0.016
4422,0.026
4427,0.21
4594,0.125
4595,0.07
4596,0.117
4684,0.025
4689,0.039
4762,0.025
4763,0.026
4775,0.028
4834,0.139
4852,0.052
4853,0.07
4875,0.022
5018,0.022
5079,0.024
5147,0.021
5168,0.056
5323,0.137
5390,0.041
5398,0.041
5424,0.063
5527,0.128
5541,0.093
5586,0.042
5645,0.029
5682,0.043
5720,0.056
5766,0.009
5771,0.022
5797,0.06
5954,0.059
5997,0.042
6041,0.015
6105,0.04
6123,0.056
6124,0.011
6172,0.103
6239,0.026
6251,0.084
6256,0.031
6321,0.013
6329,0.043
6398,0.025
6413,0.023
6420,0.043
6424,0.039
6531,0.026
6607,0.028
6625,0.029
6627,0.032
6730,0.062
6786,0.022
6830,0.056
6862,0.036
6880,0.023
6889,0.066
6909,0.014
6978,0.045
6998,0.015
7079,0.112
7104,0.019
7130,0.024
7187,0.033
7214,0.01
7224,0.011
7263,0.085
7330,0.026
7433,0.011
7434,0.039
7437,0.07
7538,0.052
7606,0.018
7769,0.031
7790,0.033
7932,0.023
8014,0.292
8015,0.047
8038,0.016
8046,0.324
8147,0.024
8267,0.029
8273,0.022
8296,0.043
8306,0.043
8307,0.033
8322,0.028
8326,0.072
8531,0.024
8540,0.048
8566,0.073
8578,0.021
8625,0.041
8659,0.032
8719,0.026
8756,0.058
8783,0.035
8822,0.047
8835,0.024
8841,0.03
8848,0.042
8887,0.03
8895,0.044
8906,0.022
8914,0.024
8978,0.043
8990,0.041
9094,0.025
9118,0.124
9127,0.048
9264,0.048
9272,0.032
9278,0.061
9383,0.024
9484,0.04
9487,0.026
9506,0.019
9550,0.029
9551,0.043
9595,0.017
9612,0.03
9662,0.063
9702,0.043
9726,0.032
9741,0.024
9750,0.031
9758,0.017
9797,0.042
9825,0.031
9941,0.017
10048,0.089
10073,0.03
10079,0.022
10154,0.027
10158,0.073
10213,0.027
10255,0.012
10452,0.033
10556,0.014
10686,0.035
10818,0.021
10823,0.063
10894,0.016
10913,0.021
10922,0.012
10970,0.016
11037,0.016
11094,0.043
11121,0.03
11183,0.028
11210,0.075
11251,0.087
11253,0.019
11317,0.037
11474,0.059
11484,0.046
11520,0.072
11755,0.034
11872,0.023
11920,0.033
11922,0.093
11947,0.03
12013,0.021
12023,0.02
12030,0.02
12050,0.059
12054,0.027
12062,0.024
12086,0.041
12099,0.025
12101,0.012
12104,0.02
12139,0.038
12188,0.013
