t_index,tf-idf
775,0.031
854,0.032
1148,0.036
1172,0.017
2526,0.021
2880,0.033
2880,0.033
3040,0.053
3040,0.053
3253,0.017
3314,0.017
3658,0.015
3681,0.06
3965,0.032
4025,0.021
4025,0.021
4030,0.046
4898,0.02
5878,0.028
5976,0.016
6827,0.028
7340,0.03
7417,0.042
7484,0.053
8670,0.033
8722,0.059
8722,0.059
9234,0.037
9234,0.037
9281,0.014
9384,0.006
9472,0.023
9562,0.019
10366,0.03
10462,0.071
10462,0.071
10470,0.027
10591,0.036
10592,0.045
11001,0.012
11045,0.043
11253,0.006
11365,0.037
11566,0.014
11922,0.059
11922,0.059
