t_index,tf-idf
28,0.087
108,0.05
169,0.092
366,0.038
383,0.032
422,0.224
579,0.031
666,0.023
709,0.073
1046,0.047
1401,0.033
1522,0.054
1661,0.371
1803,0.056
1805,0.147
2028,0.047
2091,0.04
2104,0.083
2358,0.035
2439,0.297
2607,0.053
2615,0.044
2635,0.043
2689,0.039
2791,0.046
2880,0.031
2881,0.191
2886,0.045
3736,0.058
3767,0.062
3769,0.124
3787,0.072
3796,0.079
3807,0.046
3864,0.03
3869,0.057
4163,0.059
4180,0.048
4330,0.024
4420,0.037
4526,0.062
4671,0.036
4767,0.057
4798,0.022
4818,0.191
4939,0.028
4968,0.047
5185,0.056
5190,0.047
5586,0.037
5766,0.066
5806,0.132
5882,0.124
5918,0.111
6041,0.026
6213,0.027
6242,0.105
6305,0.209
6413,0.02
6627,0.086
6959,0.201
6961,0.124
7147,0.055
7224,0.02
7279,0.111
7457,0.026
7704,0.063
7723,0.179
7847,0.056
7917,0.057
8102,0.031
8308,0.124
8336,0.061
8456,0.071
8570,0.044
8664,0.048
8698,0.038
8887,0.053
9259,0.138
9281,0.132
9324,0.096
9336,0.247
9593,0.062
9838,0.092
9857,0.059
10003,0.061
10043,0.04
10050,0.104
10073,0.053
10298,0.124
10409,0.089
10556,0.025
10686,0.021
10835,0.03
10914,0.041
10990,0.055
11160,0.08
11200,0.066
11219,0.089
11569,0.083
11675,0.073
12081,0.124
12128,0.042
12146,0.128
12152,0.058
12188,0.011
