t_index,tf-idf
108,0.07
117,0.047
218,0.107
282,0.071
367,0.113
454,0.092
471,0.061
474,0.102
630,0.078
666,0.127
703,0.036
1018,0.055
1062,0.126
1193,0.036
1510,0.027
1536,0.098
1564,0.091
1689,0.064
2028,0.198
2066,0.035
2153,0.103
2213,0.053
2311,0.105
2358,0.024
2662,0.046
2690,0.097
2766,0.045
2826,0.059
3268,0.053
3322,0.089
3371,0.086
3874,0.073
4081,0.035
4294,0.039
4405,0.042
4841,0.081
4850,0.088
4875,0.055
4961,0.157
5162,0.073
5185,0.078
5201,0.081
5390,0.034
5436,0.078
5562,0.076
5766,0.023
5806,0.037
5809,0.048
5905,0.124
5971,0.019
5973,0.048
5977,0.072
5986,0.076
5999,0.082
6124,0.057
6321,0.065
6371,0.034
6463,0.083
6581,0.067
6692,0.052
6720,0.109
6733,0.084
6736,0.034
6998,0.037
7147,0.039
7155,0.07
7211,0.051
7214,0.05
7317,0.174
7434,0.039
7485,0.015
7551,0.064
7897,0.054
7910,0.109
8461,0.044
8721,0.053
8768,0.055
8818,0.049
8835,0.03
8887,0.025
8962,0.061
9038,0.147
9278,0.01
9281,0.037
9384,0.015
9513,0.03
9522,0.052
9713,0.043
9807,0.082
9835,0.029
9978,0.147
10065,0.075
10112,0.149
10255,0.031
10313,0.174
10507,0.102
10677,0.147
10727,0.1
10731,0.07
10834,0.117
10835,0.166
10861,0.056
10919,0.292
10921,0.079
10922,0.029
10955,0.059
10970,0.02
11021,0.162
11035,0.176
11253,0.016
11569,0.039
11700,0.082
11856,0.033
11872,0.057
11880,0.198
11932,0.026
11950,0.048
11955,0.054
12015,0.199
12110,0.037
12150,0.077
12188,0.016
12193,0.227
12259,0.102
