t_index,tf-idf
5,0.034
199,0.052
202,0.136
230,0.037
337,0.008
348,0.064
366,0.022
408,0.059
463,0.038
473,0.045
539,0.018
563,0.042
579,0.018
585,0.093
586,0.036
589,0.047
627,0.074
634,0.022
669,0.023
679,0.041
703,0.073
735,0.019
759,0.011
852,0.032
922,0.026
932,0.023
937,0.052
945,0.02
968,0.027
1129,0.054
1132,0.026
1153,0.054
1301,0.048
1350,0.075
1362,0.023
1456,0.025
1507,0.036
1574,0.024
1619,0.019
1685,0.02
1729,0.041
1792,0.05
1845,0.037
1848,0.029
1958,0.044
1984,0.05
2000,0.052
2054,0.043
2055,0.192
2060,0.035
2085,0.025
2091,0.023
2097,0.057
2267,0.085
2272,0.059
2273,0.066
2304,0.035
2323,0.027
2356,0.069
2400,0.05
2441,0.024
2615,0.017
2630,0.031
2641,0.017
2650,0.032
2655,0.026
2765,0.04
2766,0.055
2822,0.047
2880,0.018
3033,0.038
3095,0.035
3106,0.06
3131,0.059
3138,0.023
3175,0.057
3252,0.018
3422,0.014
3497,0.064
3508,0.052
3524,0.074
3567,0.029
3574,0.032
3687,0.028
3780,0.046
3782,0.023
3807,0.026
3851,0.034
3853,0.027
3864,0.034
3910,0.032
4002,0.033
4025,0.011
4077,0.015
4081,0.042
4147,0.041
4163,0.033
4170,0.055
4245,0.039
4313,0.023
4330,0.027
4384,0.011
4405,0.017
4617,0.041
4633,0.043
4648,0.019
4650,0.059
4705,0.041
4740,0.076
4787,0.037
4791,0.019
4873,0.025
4875,0.022
4898,0.021
4901,0.113
4908,0.05
4939,0.016
4962,0.111
4968,0.027
4985,0.059
5024,0.038
5112,0.022
5250,0.05
5263,0.019
5285,0.163
5302,0.022
5319,0.027
5366,0.067
5418,0.077
5419,0.045
5479,0.03
5491,0.033
5512,0.054
5594,0.043
5605,0.033
5623,0.038
5636,0.038
5664,0.024
5716,0.021
5724,0.041
5760,0.036
5766,0.019
5767,0.04
5788,0.057
5964,0.026
5966,0.035
5971,0.023
6017,0.018
6036,0.022
6087,0.047
6112,0.021
6165,0.045
6184,0.031
6243,0.043
6255,0.059
6264,0.031
6371,0.014
6398,0.025
6413,0.012
6468,0.026
6544,0.035
6545,0.014
6546,0.034
6627,0.049
6653,0.05
6657,0.032
6679,0.032
6730,0.063
6786,0.023
6828,0.059
6889,0.034
6891,0.045
6957,0.097
6959,0.029
6965,0.163
7037,0.071
7039,0.031
7046,0.279
7158,0.028
7181,0.058
7182,0.026
7184,0.054
7206,0.026
7216,0.279
7234,0.015
7336,0.042
7408,0.029
7432,0.022
7433,0.044
7438,0.029
7457,0.029
7485,0.006
7499,0.028
7562,0.017
7587,0.05
7769,0.221
7778,0.085
7796,0.047
7824,0.03
7826,0.04
7857,0.046
7884,0.113
7898,0.008
7991,0.029
8112,0.083
8273,0.022
8310,0.062
8360,0.032
8424,0.064
8461,0.018
8602,0.041
8603,0.052
8614,0.044
8668,0.024
8698,0.021
8863,0.045
8887,0.01
8914,0.024
8998,0.034
9043,0.017
9047,0.045
9068,0.039
9088,0.084
9090,0.041
9091,0.03
9114,0.043
9126,0.037
9145,0.089
9174,0.029
9215,0.015
9243,0.153
9278,0.033
9324,0.027
9383,0.024
9384,0.006
9484,0.021
9513,0.012
9563,0.049
9565,0.03
9593,0.053
9601,0.015
9608,0.041
9612,0.015
9620,0.086
9722,0.064
9751,0.054
9752,0.041
9758,0.071
9835,0.024
9841,0.051
9876,0.05
9935,0.038
9990,0.045
10043,0.046
10048,0.023
10079,0.022
10080,0.035
10083,0.041
10091,0.04
10129,0.03
10149,0.039
10164,0.029
10177,0.111
10255,0.006
10258,0.047
10262,0.022
10332,0.057
10348,0.045
10363,0.084
10365,0.024
10366,0.032
10578,0.14
10580,0.058
10583,0.024
10590,0.021
10660,0.104
10687,0.022
10749,0.044
10781,0.082
10782,0.019
10786,0.051
10846,0.219
10893,0.019
10894,0.016
10922,0.012
10970,0.032
10983,0.059
11014,0.028
11111,0.037
11200,0.075
11244,0.029
11253,0.019
11254,0.044
11429,0.011
11597,0.052
11610,0.04
11641,0.063
11688,0.052
11844,0.028
11856,0.04
11904,0.026
11918,0.108
11931,0.037
11932,0.011
11933,0.057
11947,0.015
12063,0.021
12080,0.029
12090,0.132
12099,0.025
12155,0.058
12188,0.026
