t_index,tf-idf
148,0.135
194,0.101
337,0.027
367,0.072
415,0.1
418,0.069
437,0.063
520,0.112
572,0.094
697,0.062
698,0.087
922,0.126
963,0.083
1012,0.038
1046,0.043
1084,0.051
1175,0.112
1340,0.054
1567,0.056
1592,0.058
1669,0.083
1721,0.048
1949,0.112
2144,0.094
2540,0.07
2610,0.103
2615,0.013
2686,0.065
2689,0.035
3087,0.052
3161,0.1
3252,0.029
3287,0.075
3324,0.036
3372,0.048
3400,0.094
3726,0.044
3762,0.074
3796,0.071
3804,0.053
3807,0.042
3818,0.112
3851,0.054
3874,0.047
3895,0.073
3910,0.025
4081,0.044
4082,0.047
4096,0.109
4223,0.112
4233,0.095
4324,0.046
4330,0.043
4384,0.017
4399,0.09
4495,0.094
4758,0.112
4808,0.072
5053,0.094
5190,0.021
5535,0.051
5769,0.064
5771,0.072
5806,0.024
5849,0.062
5973,0.031
6081,0.036
6141,0.101
6153,0.112
6171,0.061
6239,0.042
6243,0.034
6437,0.059
6496,0.079
6521,0.088
6546,0.053
6577,0.038
6610,0.059
6627,0.078
6797,0.101
6889,0.027
6894,0.057
6982,0.026
7172,0.103
7250,0.101
7263,0.027
7279,0.05
7375,0.032
7452,0.079
7467,0.112
7485,0.019
7499,0.044
7627,0.071
7687,0.101
7824,0.048
7835,0.06
7951,0.054
8022,0.083
8058,0.102
8557,0.059
8668,0.038
8672,0.038
8894,0.045
9131,0.083
9172,0.182
9233,0.068
9273,0.058
9278,0.007
9320,0.058
9337,0.075
9384,0.01
9442,0.054
9501,0.059
9517,0.462
9537,0.115
9601,0.147
9862,0.056
9931,0.112
9937,0.09
10093,0.128
10255,0.02
10329,0.017
10374,0.121
10632,0.121
10686,0.019
10810,0.053
10841,0.112
10897,0.098
10922,0.019
10969,0.069
10970,0.026
10986,0.058
11001,0.02
11073,0.049
11406,0.067
11429,0.034
11544,0.053
11626,0.112
11697,0.038
11856,0.021
11931,0.029
11947,0.048
11964,0.059
12030,0.031
12038,0.041
12081,0.112
