t_index,tf-idf
203,0.162
337,0.035
558,0.156
634,0.094
1529,0.083
1746,0.074
1945,0.178
2096,0.113
2188,0.118
2213,0.09
2273,0.093
2838,0.103
3122,0.204
3806,0.188
3855,0.105
3866,0.139
3867,0.121
4057,0.119
4110,0.236
4180,0.115
4563,0.139
4957,0.166
4972,0.056
5190,0.056
5390,0.058
5986,0.13
6160,0.103
6545,0.06
6679,0.135
6743,0.353
6909,0.059
7104,0.081
7214,0.043
7434,0.034
7485,0.025
7744,0.162
7763,0.317
7898,0.035
8064,0.151
8270,0.029
8698,0.181
8887,0.043
9384,0.026
9513,0.052
9593,0.075
10397,0.077
10586,0.146
10785,0.098
10922,0.05
10970,0.068
11848,0.115
11947,0.063
11988,0.08
11990,0.344
12209,0.106
