t_index,tf-idf
148,0.114
206,0.068
328,0.09
383,0.073
454,0.15
693,0.284
962,0.219
1046,0.108
1982,0.126
2066,0.058
3746,0.284
4352,0.147
4447,0.114
4476,0.098
4587,0.169
4627,0.089
4750,0.153
4861,0.134
4968,0.054
5190,0.053
5489,0.121
5669,0.147
5717,0.187
5806,0.121
5971,0.031
6413,0.047
6454,0.15
6495,0.134
6521,0.112
6599,0.075
6786,0.092
7172,0.087
7329,0.164
7485,0.024
7499,0.056
7691,0.141
8001,0.187
8058,0.086
8488,0.284
8919,0.143
9043,0.069
9172,0.092
9501,0.075
9562,0.083
9856,0.128
9921,0.256
10164,0.118
10329,0.044
10894,0.128
10922,0.048
11073,0.124
11661,0.139
11947,0.06
12023,0.083
12030,0.16
12188,0.052
12198,0.077
