t_index,tf-idf
5,0.081
130,0.055
157,0.063
337,0.04
340,0.063
367,0.028
416,0.212
456,0.125
563,0.051
568,0.051
759,0.026
808,0.092
968,0.032
1456,0.061
1465,0.137
1510,0.026
1729,0.049
1810,0.087
1916,0.043
1945,0.068
2093,0.069
2213,0.052
2264,0.044
2358,0.048
2440,0.063
2454,0.1
2615,0.02
2635,0.059
2664,0.059
2733,0.065
2741,0.063
2742,0.086
2766,0.044
3181,0.074
3314,0.043
3406,0.123
3422,0.033
3427,0.11
3559,0.074
3569,0.061
3702,0.056
3895,0.022
4330,0.132
4355,0.046
4384,0.133
4476,0.059
5086,0.095
5112,0.053
5323,0.112
5333,0.056
5405,0.091
5438,0.093
5839,0.077
5846,0.058
5997,0.051
6004,0.066
6019,0.063
6088,0.288
6117,0.061
6176,0.039
6242,0.145
6397,0.04
6493,0.171
6657,0.078
6736,0.033
6752,0.358
6788,0.114
6844,0.246
7132,0.105
7155,0.137
7214,0.024
7224,0.055
7347,0.063
7410,0.077
7434,0.077
7507,0.079
7508,0.043
7857,0.056
7898,0.04
8147,0.06
8170,0.037
8198,0.088
8270,0.017
8273,0.107
8307,0.081
8358,0.058
8429,0.053
8699,0.05
8781,0.069
8850,0.064
8887,0.024
9029,0.12
9233,0.104
9278,0.01
9327,0.074
9384,0.075
9575,0.066
10054,0.06
10130,0.066
10235,0.052
10255,0.015
10301,0.051
10329,0.026
10427,0.059
10556,0.034
10583,0.058
10686,0.028
10894,0.038
10938,0.131
10970,0.039
11001,0.03
11035,0.115
11151,0.119
11153,0.126
11183,0.069
11538,0.088
11540,0.078
11613,0.127
11835,0.059
11857,0.042
11884,0.08
11942,0.151
12227,0.052
