t_index,tf-idf
67,0.036
74,0.022
105,0.045
108,0.031
114,0.03
124,0.065
197,0.025
210,0.029
367,0.012
373,0.034
397,0.074
398,0.059
477,0.03
579,0.019
585,0.025
620,0.019
670,0.031
731,0.041
1084,0.035
1223,0.056
1230,0.035
1340,0.037
1459,0.033
1522,0.034
1535,0.096
1582,0.028
1619,0.082
1685,0.022
1746,0.038
1892,0.024
1907,0.037
1948,0.139
1958,0.016
2035,0.028
2077,0.029
2160,0.031
2340,0.069
2358,0.011
2367,0.019
2369,0.062
2390,0.039
2407,0.053
2440,0.028
2551,0.04
2615,0.009
2650,0.069
2689,0.024
2766,0.02
2801,0.057
2817,0.028
3106,0.033
3252,0.02
3300,0.039
3343,0.014
3448,0.048
3486,0.101
3530,0.153
3584,0.045
3594,0.035
3702,0.025
3736,0.018
3768,0.059
3782,0.025
3791,0.023
3857,0.073
3895,0.01
3965,0.037
4002,0.018
4271,0.026
4384,0.012
4425,0.013
4521,0.026
4762,0.028
4893,0.023
4908,0.027
5008,0.032
5024,0.042
5087,0.041
5213,0.027
5219,0.069
5254,0.052
5263,0.042
5275,0.027
5317,0.077
5319,0.059
5390,0.015
5407,0.069
5479,0.033
5491,0.036
5631,0.031
5676,0.077
5745,0.119
5855,0.077
5977,0.032
5998,0.057
6004,0.06
6142,0.021
6359,0.024
6364,0.069
6401,0.077
6413,0.013
6545,0.016
6736,0.045
6909,0.015
6951,0.029
6955,0.035
7147,0.017
7229,0.065
7420,0.029
7434,0.009
7499,0.03
7763,0.027
7801,0.056
7917,0.071
7998,0.034
8038,0.018
8128,0.065
8144,0.094
8198,0.04
8270,0.015
8310,0.023
8330,0.042
8336,0.038
8403,0.04
8419,0.021
8463,0.09
8659,0.035
8698,0.023
8699,0.022
8706,0.059
8731,0.028
8782,0.022
8887,0.011
8908,0.131
8926,0.033
8972,0.017
8987,0.034
8990,0.045
9043,0.037
9215,0.016
9233,0.094
9234,0.108
9278,0.018
9384,0.034
9436,0.057
9442,0.037
9484,0.022
9505,0.056
9513,0.027
9520,0.046
9563,0.027
9565,0.033
9593,0.019
9595,0.074
9612,0.016
9803,0.076
9835,0.013
10043,0.025
10078,0.027
10083,0.045
10088,0.039
10103,0.065
10110,0.025
10130,0.03
10133,0.059
10175,0.033
10249,0.042
10255,0.021
10446,0.074
10476,0.154
10498,0.037
10593,0.049
10597,0.694
10718,0.041
10795,0.077
10894,0.017
10895,0.077
10922,0.013
10970,0.018
11005,0.026
11037,0.018
11133,0.069
11151,0.013
11153,0.143
11169,0.05
11210,0.063
11253,0.007
11347,0.065
11429,0.024
11562,0.115
11627,0.077
11629,0.043
11684,0.036
11775,0.058
11819,0.062
11904,0.014
11932,0.012
12002,0.024
12013,0.023
12055,0.077
12101,0.014
12188,0.014
12192,0.062
12270,0.077
