t_index,tf-idf
48,0.026
272,0.045
272,0.045
442,0.015
2180,0.018
2238,0.027
2323,0.021
2742,0.014
3145,0.035
3343,0.02
3343,0.02
3652,0.036
3793,0.037
4171,0.069
4171,0.069
4171,0.069
4355,0.015
5504,0.023
5806,0.012
5977,0.023
6370,0.014
6775,0.015
6889,0.027
6889,0.027
7224,0.009
7234,0.012
7404,0.035
7898,0.007
7939,0.023
7942,0.025
8267,0.023
8270,0.017
8270,0.017
8270,0.017
8298,0.018
8331,0.019
8548,0.022
8550,0.041
8917,0.062
8917,0.062
8917,0.062
9278,0.01
9278,0.01
9278,0.01
9286,0.111
9286,0.111
9286,0.111
9392,0.022
10262,0.018
10534,0.014
11119,0.036
11210,0.031
11210,0.031
11856,0.011
