t_index,tf-idf
115,0.114
336,0.076
337,0.067
367,0.045
1018,0.089
1288,0.253
1401,0.075
1805,0.111
1889,0.122
1945,0.112
2169,0.127
2252,0.063
2364,0.184
2662,0.074
2880,0.07
3386,0.16
4048,0.181
4757,0.344
4798,0.05
4872,0.144
5008,0.116
5076,0.181
5149,0.134
5438,0.077
6081,0.09
6749,0.07
7898,0.033
8270,0.082
8570,0.1
8714,0.163
9043,0.068
9258,0.188
9278,0.016
9762,0.321
9786,0.078
10019,0.097
10121,0.115
10140,0.165
10154,0.107
10218,0.192
10401,0.14
10508,0.098
10686,0.047
11028,0.132
11093,0.125
11151,0.049
11557,0.099
11707,0.24
11708,0.128
11857,0.138
11950,0.077
12101,0.049
12110,0.06
12128,0.192
