t_index,tf-idf
74,0.033
102,0.034
323,0.035
351,0.092
367,0.019
380,0.064
383,0.029
463,0.061
539,0.058
679,0.067
703,0.024
877,0.029
925,0.115
968,0.022
1053,0.046
1103,0.115
1162,0.094
1522,0.025
1573,0.048
1651,0.042
1713,0.049
1769,0.054
1848,0.047
1851,0.104
1881,0.055
1890,0.097
1966,0.106
2086,0.043
2166,0.086
2187,0.063
2273,0.036
2316,0.062
2356,0.057
2441,0.077
2560,0.056
2641,0.027
2650,0.051
2886,0.042
3138,0.037
3297,0.069
3410,0.051
3452,0.034
3523,0.21
3524,0.06
3567,0.047
3667,0.097
3702,0.038
3706,0.063
3714,0.037
3715,0.139
3791,0.034
3844,0.051
3871,0.146
4002,0.08
4064,0.073
4119,0.036
4260,0.068
4405,0.027
4422,0.044
4544,0.387
4558,0.076
4671,0.033
4684,0.042
4740,0.062
4762,0.042
4798,0.021
4837,0.049
4840,0.027
4977,0.074
5078,0.063
5284,0.324
5418,0.063
5573,0.039
5664,0.078
5961,0.037
5966,0.057
6017,0.03
6041,0.024
6050,0.056
6108,0.052
6220,0.026
6264,0.05
6284,0.074
6306,0.092
6365,0.067
6544,0.057
6582,0.045
6889,0.027
7035,0.068
7157,0.03
7392,0.056
7432,0.035
7433,0.036
7499,0.023
7646,0.205
8038,0.053
8102,0.058
8112,0.027
8310,0.201
8326,0.039
8329,0.176
8455,0.115
8634,0.115
8699,0.033
8818,0.032
8835,0.04
8887,0.083
8889,0.136
8998,0.055
9091,0.049
9103,0.044
9172,0.037
9278,0.047
9324,0.044
9513,0.04
9551,0.035
9601,0.025
9608,0.034
9742,0.069
9751,0.044
9807,0.054
9860,0.031
10065,0.05
10164,0.048
10213,0.045
10255,0.01
10363,0.046
10397,0.06
10419,0.266
10438,0.045
10509,0.069
10511,0.115
10580,0.047
10660,0.043
10846,0.079
10893,0.031
10945,0.026
11014,0.023
11037,0.027
11078,0.065
11210,0.031
11239,0.083
11426,0.048
11429,0.018
11557,0.041
11918,0.088
12104,0.101
12125,0.061
12179,0.064
12188,0.01
