t_index,tf-idf
25,0.041
28,0.014
59,0.03
94,0.041
108,0.016
130,0.013
131,0.039
148,0.016
157,0.015
160,0.051
196,0.038
206,0.01
211,0.018
216,0.053
230,0.032
231,0.022
323,0.012
328,0.026
336,0.011
337,0.034
366,0.012
397,0.02
485,0.01
544,0.019
545,0.037
563,0.024
579,0.01
589,0.027
629,0.024
666,0.015
727,0.017
801,0.023
894,0.033
903,0.015
933,0.04
1018,0.013
1046,0.031
1047,0.029
1057,0.051
1151,0.018
1162,0.017
1346,0.028
1389,0.056
1401,0.022
1404,0.021
1412,0.027
1426,0.041
1453,0.112
1510,0.038
1529,0.011
1538,0.059
1559,0.022
1609,0.021
1611,0.037
1685,0.012
1713,0.017
1716,0.015
1721,0.017
1784,0.021
1825,0.019
1836,0.041
1905,0.037
1916,0.01
1958,0.008
1960,0.021
2016,0.017
2027,0.019
2028,0.008
2063,0.023
2066,0.008
2086,0.015
2107,0.025
2115,0.014
2160,0.016
2172,0.019
2180,0.013
2181,0.019
2220,0.029
2244,0.088
2252,0.009
2255,0.022
2311,0.049
2329,0.076
2400,0.029
2404,0.015
2435,0.037
2449,0.051
2474,0.049
2510,0.018
2527,0.041
2587,0.163
2624,0.65
2651,0.03
2660,0.014
2662,0.011
2689,0.013
2690,0.057
2702,0.03
2716,0.02
2766,0.01
2797,0.117
2813,0.091
2820,0.025
2838,0.028
2858,0.041
2870,0.02
2917,0.029
3095,0.02
3161,0.018
3175,0.016
3230,0.022
3241,0.098
3253,0.01
3313,0.033
3343,0.015
3345,0.095
3385,0.041
3422,0.016
3423,0.031
3429,0.055
3436,0.035
3464,0.016
3500,0.015
3503,0.018
3554,0.033
3569,0.007
3631,0.115
3639,0.01
3645,0.023
3648,0.013
3651,0.02
3698,0.031
3702,0.013
3742,0.021
3765,0.029
3796,0.026
3811,0.037
3831,0.048
3853,0.015
3854,0.1
3880,0.012
3887,0.037
3895,0.032
3905,0.022
3943,0.032
3952,0.018
3990,0.019
4010,0.027
4025,0.006
4057,0.008
4081,0.016
4166,0.038
4195,0.041
4202,0.041
4239,0.041
4294,0.036
4313,0.013
4355,0.022
4384,0.019
4385,0.024
4405,0.019
4483,0.024
4526,0.01
4528,0.017
4574,0.072
4627,0.013
4639,0.026
4731,0.03
4744,0.01
4798,0.007
4840,0.019
4873,0.014
4875,0.013
4908,0.007
4937,0.041
5007,0.046
5018,0.013
5075,0.019
5147,0.036
5174,0.022
5190,0.008
5201,0.019
5213,0.014
5237,0.021
5246,0.041
5252,0.029
5263,0.011
5266,0.034
5282,0.081
5290,0.03
5305,0.014
5316,0.032
5387,0.041
5409,0.021
5438,0.022
5549,0.024
5586,0.012
5713,0.029
5723,0.041
5766,0.005
5809,0.011
5913,0.024
5962,0.02
5971,0.009
6017,0.032
6019,0.007
6024,0.031
6028,0.01
6030,0.01
6076,0.057
6108,0.019
6124,0.047
6160,0.014
6172,0.03
6176,0.009
6213,0.036
6214,0.016
6244,0.06
6258,0.022
6321,0.015
6359,0.013
6362,0.024
6364,0.018
6365,0.024
6370,0.02
6371,0.008
6413,0.02
6463,0.039
6576,0.03
6577,0.028
6599,0.011
6618,0.01
6730,0.024
6736,0.032
6749,0.04
6765,0.018
6825,0.011
6826,0.052
6827,0.069
6829,0.026
6863,0.022
6891,0.026
6909,0.008
6982,0.019
6998,0.026
7033,0.037
7117,0.021
7142,0.013
7147,0.136
7160,0.013
7211,0.012
7214,0.018
7234,0.009
7315,0.034
7369,0.018
7404,0.025
7417,0.026
7420,0.015
7433,0.013
7434,0.009
7485,0.003
7499,0.008
7501,0.033
7557,0.081
7562,0.01
7604,0.023
7606,0.011
7650,0.037
7679,0.046
7707,0.053
7734,0.025
7779,0.018
7794,0.03
7847,0.055
7866,0.034
7874,0.041
7897,0.088
7912,0.021
7915,0.031
8039,0.027
8044,0.017
8046,0.038
8170,0.009
8171,0.029
8179,0.077
8183,0.037
8185,0.018
8198,0.021
8237,0.017
8258,0.012
8270,0.016
8326,0.028
8337,0.047
8348,0.232
8351,0.022
8359,0.021
8369,0.056
8381,0.059
8399,0.018
8419,0.011
8489,0.021
8502,0.009
8509,0.037
8517,0.017
8540,0.056
8570,0.014
8627,0.017
8668,0.014
8670,0.04
8686,0.023
8708,0.018
8719,0.015
8725,0.027
8746,0.037
8760,0.037
8768,0.013
8818,0.011
8821,0.03
8837,0.041
8871,0.041
8881,0.037
8895,0.013
8902,0.015
8919,0.021
8946,0.021
8962,0.043
8972,0.009
8987,0.036
9021,0.018
9069,0.019
9168,0.041
9187,0.033
9214,0.029
9235,0.073
9278,0.009
9280,0.049
9281,0.026
9346,0.02
9377,0.032
9384,0.025
9412,0.046
9455,0.033
9472,0.083
9501,0.011
9506,0.055
9518,0.014
9520,0.012
9551,0.037
9555,0.013
9593,0.01
9595,0.039
9612,0.017
9663,0.026
9698,0.037
9713,0.111
9715,0.06
9739,0.071
9748,0.037
9831,0.018
9860,0.011
9941,0.01
9942,0.066
10049,0.037
10054,0.029
10073,0.017
10076,0.033
10088,0.021
10092,0.041
10099,0.028
10112,0.017
10129,0.034
10130,0.016
10177,0.043
10182,0.041
10188,0.022
10255,0.004
10259,0.041
10271,0.012
10279,0.081
10281,0.041
10283,0.03
10329,0.006
10334,0.041
10397,0.011
10438,0.032
10470,0.017
10508,0.014
10550,0.037
10556,0.008
10565,0.014
10595,0.026
10660,0.045
10731,0.016
10757,0.027
10762,0.038
10835,0.01
10836,0.019
10880,0.041
10893,0.011
10897,0.012
10913,0.012
10952,0.027
10968,0.03
10970,0.014
11022,0.06
11150,0.029
11166,0.041
11194,0.02
11253,0.015
11429,0.006
11442,0.021
11537,0.041
11675,0.024
11680,0.017
11693,0.043
11697,0.014
11747,0.017
11815,0.02
11838,0.021
11856,0.016
11857,0.01
11873,0.06
11884,0.01
11888,0.037
11892,0.026
11904,0.007
11918,0.031
11932,0.012
11947,0.017
11976,0.01
12007,0.016
12023,0.012
12063,0.012
12101,0.007
12110,0.009
12179,0.023
12188,0.019
12193,0.009
12198,0.033
