t_index,tf-idf
1459,0.152
1746,0.088
1848,0.145
1907,0.17
1945,0.071
2082,0.124
2273,0.221
3253,0.089
3301,0.382
4057,0.071
4145,0.082
4425,0.057
4521,0.119
4908,0.062
4972,0.067
5009,0.18
5095,0.162
5263,0.096
5333,0.116
6019,0.065
7142,0.117
7408,0.146
7433,0.056
7434,0.04
7527,0.107
7763,0.126
8144,0.287
8270,0.069
8310,0.103
8463,0.138
8711,0.166
8818,0.199
9234,0.395
9278,0.021
9384,0.031
9555,0.109
9563,0.124
10133,0.135
10154,0.135
10156,0.09
10781,0.138
11050,0.144
11253,0.032
11557,0.125
11775,0.133
11931,0.092
11988,0.095
12188,0.032
