t_index,tf-idf
102,0.055
199,0.068
337,0.022
471,0.064
759,0.028
968,0.035
1012,0.063
1130,0.147
1193,0.076
1335,0.057
1453,0.253
1510,0.057
1529,0.154
1540,0.053
1807,0.113
1945,0.073
2028,0.035
2085,0.066
2536,0.126
2612,0.153
2643,0.074
2742,0.093
2880,0.046
3422,0.036
3791,0.054
3868,0.043
4313,0.059
4384,0.086
4414,0.148
4425,0.06
4427,0.139
4671,0.053
5213,0.064
5218,0.069
5400,0.119
5591,0.059
5892,0.133
5971,0.02
5977,0.076
6124,0.09
6142,0.051
6581,0.071
6657,0.169
6683,0.108
6992,0.156
7104,0.05
7214,0.026
7224,0.03
7263,0.045
7303,0.115
7456,0.184
7485,0.031
7499,0.036
7504,0.101
7847,0.083
8070,0.073
8124,0.075
8270,0.036
8272,0.042
8348,0.081
8358,0.062
8359,0.095
8441,0.082
8523,0.084
8887,0.026
8895,0.116
8931,0.096
9055,0.083
9069,0.086
9278,0.011
9281,0.039
9384,0.032
9553,0.072
9612,0.039
9713,0.046
10038,0.103
10105,0.056
10255,0.016
10357,0.096
10413,0.067
10605,0.31
10686,0.03
10782,0.049
10834,0.124
10835,0.088
10955,0.062
11030,0.111
11066,0.092
11095,0.084
11160,0.119
11210,0.05
11253,0.016
11335,0.129
11569,0.041
11575,0.088
11750,0.099
11781,0.154
11805,0.074
11806,0.084
11884,0.043
11887,0.063
11904,0.067
11932,0.028
11947,0.039
12030,0.052
12045,0.338
12187,0.116
12188,0.017
