t_index,tf-idf
39,0.05
66,0.036
124,0.195
227,0.089
323,0.07
336,0.031
487,0.04
509,0.092
585,0.076
586,0.03
640,0.298
666,0.021
759,0.035
859,0.208
954,0.032
968,0.022
1203,0.05
1244,0.081
1296,0.038
1362,0.037
1459,0.05
1469,0.053
1539,0.105
1619,0.031
1675,0.064
1746,0.029
1882,0.027
1907,0.055
1943,0.081
1958,0.024
2041,0.057
2158,0.051
2188,0.046
2214,0.061
2367,0.086
2615,0.028
2690,0.032
2766,0.03
2826,0.039
2971,0.079
3068,0.151
3071,0.053
3106,0.049
3118,0.052
3253,0.029
3300,0.117
3440,0.136
3530,0.057
3601,0.051
3782,0.038
3796,0.037
3905,0.061
4521,0.039
4759,0.089
4791,0.031
4840,0.027
5185,0.052
5256,0.104
5288,0.059
5592,0.118
5631,0.047
6004,0.09
6028,0.055
6039,0.072
6213,0.025
6284,0.075
6524,0.054
6581,0.044
6591,0.041
6889,0.027
6939,0.034
6951,0.13
7147,0.052
7278,0.089
7433,0.018
7457,0.024
7686,0.067
7704,0.118
7779,0.025
7842,0.073
8044,0.049
8063,0.07
8064,0.059
8144,0.563
8310,0.135
8330,0.126
8384,0.048
8773,0.075
8808,0.048
8812,0.044
8813,0.039
8818,0.032
8845,0.073
8876,0.061
8877,0.061
8887,0.017
8948,0.089
8962,0.041
8972,0.025
9021,0.051
9229,0.049
9233,0.035
9234,0.065
9278,0.054
9589,0.055
9612,0.025
9803,0.057
9835,0.019
10018,0.067
10043,0.038
10105,0.07
10119,0.053
10122,0.049
10156,0.029
10177,0.061
10255,0.021
10258,0.039
10508,0.08
10556,0.023
10653,0.104
10686,0.038
10687,0.035
10697,0.032
10762,0.053
10894,0.026
10945,0.027
11050,0.047
11151,0.02
11153,0.171
11210,0.063
11253,0.021
11284,0.083
11566,0.024
11884,0.027
11904,0.021
11947,0.025
12188,0.011
