t_index,tf-idf
158,0.177
336,0.072
485,0.065
517,0.159
725,0.212
759,0.04
775,0.126
1193,0.054
1336,0.196
1958,0.054
2028,0.05
2064,0.151
2169,0.12
2312,0.162
2378,0.153
2813,0.119
3569,0.047
3575,0.087
3851,0.128
3880,0.08
4355,0.071
4405,0.063
4754,0.114
4908,0.046
4968,0.051
5002,0.1
5190,0.05
5436,0.238
5437,0.102
5766,0.035
5964,0.097
6028,0.062
6087,0.088
6176,0.061
6241,0.108
6259,0.203
6469,0.132
6515,0.107
7120,0.264
7130,0.045
7177,0.17
7214,0.038
7224,0.128
7348,0.153
7982,0.108
8102,0.133
8270,0.026
8604,0.12
8782,0.074
9513,0.046
9553,0.104
10019,0.091
10243,0.126
10397,0.069
10436,0.12
10731,0.211
10776,0.212
10835,0.063
10922,0.045
11001,0.047
11035,0.089
11253,0.024
11549,0.238
11848,0.102
11880,0.1
11884,0.062
11904,0.048
12110,0.057
12182,0.164
12188,0.024
12209,0.094
