t_index,tf-idf
147,0.11
282,0.067
337,0.019
548,0.126
549,0.164
666,0.03
981,0.084
1172,0.041
1195,0.126
1401,0.044
1562,0.091
1803,0.074
1882,0.076
2035,0.06
2615,0.02
2718,0.195
2880,0.041
3261,0.054
3268,0.05
3269,0.078
3466,0.126
3493,0.084
3782,0.054
3807,0.122
3827,0.115
3867,0.067
4077,0.036
4145,0.038
4356,0.053
4521,0.055
4566,0.078
4859,0.115
4875,0.052
4908,0.029
4972,0.031
5047,0.138
5077,0.084
5112,0.051
5215,0.261
5216,0.073
5684,0.277
5809,0.046
5873,0.138
6028,0.039
6194,0.073
6345,0.069
6351,0.164
6515,0.066
6608,0.138
6664,0.138
6730,0.097
6749,0.082
6786,0.053
6862,0.085
7214,0.047
7337,0.138
7712,0.337
7736,0.099
7748,0.093
7898,0.058
8009,0.148
8112,0.039
8170,0.036
8207,0.132
8248,0.09
8461,0.042
8478,0.177
8574,0.132
8637,0.115
8887,0.024
8894,0.066
8907,0.073
8914,0.056
8972,0.036
9189,0.067
9229,0.07
9278,0.01
9484,0.048
9553,0.065
9639,0.17
9798,0.108
9837,0.148
9903,0.08
10019,0.057
10079,0.051
10082,0.066
10255,0.015
10357,0.043
10365,0.056
10397,0.043
10609,0.098
10813,0.078
10835,0.039
10915,0.046
11253,0.029
11580,0.132
11697,0.11
11956,0.052
