t_index,tf-idf
117,0.102
373,0.167
586,0.099
666,0.07
759,0.058
939,0.284
1111,0.126
1166,0.122
1196,0.161
2028,0.218
2066,0.077
2077,0.141
2630,0.165
2838,0.132
3587,0.116
3639,0.096
3658,0.087
3780,0.124
4384,0.06
4570,0.134
4898,0.114
5002,0.145
5766,0.051
6028,0.09
6736,0.074
6775,0.101
6909,0.076
7104,0.104
7147,0.085
7234,0.167
7420,0.146
7434,0.043
7826,0.218
7897,0.118
7898,0.045
7930,0.152
7934,0.158
8112,0.09
8154,0.202
8298,0.122
8384,0.158
9281,0.081
9362,0.198
9384,0.067
9513,0.066
9562,0.112
9713,0.095
9786,0.106
9860,0.102
10399,0.202
10515,0.117
10922,0.065
11151,0.066
11153,0.141
11234,0.098
11253,0.034
11566,0.079
11569,0.086
11932,0.058
12099,0.135
12128,0.131
12193,0.166
12194,0.117
