t_index,tf-idf
28,0.021
77,0.019
80,0.037
82,0.018
108,0.024
337,0.007
366,0.037
367,0.029
442,0.016
507,0.065
671,0.024
733,0.035
759,0.018
928,0.02
1053,0.048
1193,0.025
1335,0.019
1344,0.125
1432,0.03
1510,0.009
1522,0.013
1682,0.054
1729,0.017
1756,0.087
1769,0.028
1916,0.046
1917,0.092
1920,0.026
1945,0.012
2028,0.046
2091,0.019
2099,0.031
2127,0.046
2160,0.024
2190,0.06
2245,0.069
2319,0.032
2378,0.035
2486,0.054
2629,0.016
2641,0.071
2766,0.17
2813,0.014
2880,0.015
2991,0.051
3098,0.02
3138,0.019
3186,0.06
3268,0.018
3299,0.653
3410,0.026
3519,0.027
3661,0.023
3702,0.02
3777,0.037
3857,0.028
3868,0.014
3895,0.008
3984,0.048
4002,0.014
4054,0.021
4178,0.037
4355,0.016
4425,0.019
4671,0.017
4763,0.022
4893,0.018
5075,0.028
5088,0.03
5104,0.031
5154,0.035
5185,0.054
5190,0.034
5277,0.017
5354,0.014
5398,0.036
5436,0.027
5438,0.016
5581,0.06
5612,0.058
5664,0.02
5766,0.008
5806,0.013
5892,0.043
5971,0.007
5997,0.018
6022,0.074
6124,0.01
6148,0.022
6220,0.014
6413,0.01
6428,0.054
6530,0.06
6618,0.014
6621,0.231
6634,0.087
6692,0.018
6835,0.03
6998,0.013
7147,0.013
7172,0.018
7224,0.039
7251,0.144
7304,0.035
7345,0.024
7350,0.034
7392,0.029
7413,0.037
7415,0.036
7420,0.023
7433,0.019
7434,0.014
7485,0.005
7539,0.027
7719,0.104
7900,0.043
7971,0.054
8115,0.084
8258,0.055
8267,0.025
8270,0.006
8273,0.038
8337,0.035
8348,0.026
8393,0.018
8419,0.016
8502,0.014
8617,0.026
8699,0.035
8708,0.027
8729,0.054
8756,0.025
8773,0.019
8808,0.099
8887,0.043
8902,0.068
8931,0.031
8989,0.073
9278,0.01
9281,0.013
9384,0.011
9464,0.051
9549,0.18
9562,0.07
9565,0.051
9609,0.036
10043,0.02
10156,0.031
10213,0.024
10255,0.07
10258,0.02
10365,0.041
10467,0.057
10473,0.032
10513,0.021
10731,0.024
10833,0.034
10835,0.014
10922,0.01
10937,0.035
10945,0.014
10970,0.007
11001,0.011
11110,0.045
11210,0.049
11253,0.005
11257,0.06
11358,0.039
11416,0.037
11429,0.018
11440,0.037
11569,0.04
11741,0.04
11781,0.403
11786,0.059
11806,0.027
11857,0.015
11884,0.014
11904,0.011
11927,0.043
11931,0.031
11932,0.027
11947,0.013
11950,0.017
11975,0.06
11996,0.024
12110,0.026
12148,0.055
12150,0.026
12193,0.026
12197,0.024
