t_index,tf-idf
14,0.039
25,0.028
74,0.024
82,0.025
117,0.11
174,0.049
175,0.186
199,0.03
218,0.05
296,0.038
330,0.026
336,0.022
337,0.02
339,0.047
442,0.022
447,0.034
448,0.017
454,0.043
477,0.195
485,0.02
486,0.059
513,0.136
515,0.064
539,0.021
579,0.041
586,0.042
620,0.04
661,0.052
666,0.09
703,0.034
877,0.021
903,0.031
909,0.059
920,0.094
926,0.061
954,0.046
968,0.062
1018,0.026
1062,0.149
1102,0.035
1111,0.027
1166,0.079
1172,0.041
1193,0.102
1196,0.035
1220,0.036
1262,0.121
1332,0.082
1429,0.082
1510,0.013
1574,0.085
1609,0.042
1685,0.024
1716,0.03
1729,0.024
1881,0.039
1892,0.025
1958,0.017
1973,0.043
1982,0.036
2006,0.059
2028,0.094
2054,0.05
2072,0.025
2086,0.031
2153,0.024
2167,0.026
2213,0.025
2239,0.037
2255,0.044
2264,0.021
2358,0.011
2419,0.038
2440,0.03
2615,0.02
2826,0.055
2829,0.042
2923,0.028
2969,0.031
3020,0.061
3071,0.075
3165,0.045
3252,0.042
3268,0.025
3269,0.039
3321,0.044
3322,0.084
3381,0.052
3539,0.048
3597,0.04
3630,0.038
3658,0.037
3742,0.021
3780,0.027
3853,0.031
3864,0.02
3895,0.011
3910,0.018
3965,0.039
3978,0.038
3991,0.037
4035,0.02
4077,0.036
4081,0.049
4122,0.089
4154,0.03
4230,0.074
4271,0.055
4291,0.031
4365,0.047
4384,0.013
4425,0.013
4526,0.02
4570,0.029
4602,0.183
4636,0.056
4671,0.024
4687,0.061
4742,0.074
4762,0.03
4791,0.022
4837,0.035
4908,0.058
4972,0.015
5077,0.042
5079,0.029
5150,0.04
5190,0.015
5213,0.028
5277,0.023
5345,0.027
5366,0.026
5390,0.064
5398,0.024
5426,0.033
5429,0.074
5515,0.069
5559,0.046
5730,0.039
5741,0.032
5760,0.042
5766,0.033
5797,0.035
5809,0.023
5905,0.147
5935,0.061
5971,0.009
5973,0.023
5976,0.02
5998,0.061
6017,0.021
6019,0.015
6041,0.017
6176,0.057
6211,0.041
6251,0.033
6296,0.074
6371,0.016
6397,0.078
6407,0.043
6413,0.027
6511,0.061
6519,0.041
6524,0.038
6599,0.044
6618,0.02
6627,0.038
6656,0.049
6659,0.061
6660,0.041
6692,0.025
6733,0.079
6736,0.048
6738,0.074
6951,0.031
6982,0.019
6983,0.04
7045,0.082
7104,0.022
7147,0.037
7157,0.021
7158,0.033
7160,0.026
7182,0.061
7183,0.035
7211,0.024
7224,0.013
7229,0.034
7234,0.018
7413,0.051
7419,0.027
7433,0.026
7434,0.093
7457,0.034
7474,0.066
7485,0.014
7535,0.026
7539,0.037
7551,0.03
7606,0.022
7643,0.058
7680,0.047
7691,0.041
7702,0.042
7719,0.036
7783,0.068
7785,0.039
7897,0.025
7898,0.01
7930,0.033
8038,0.019
8102,0.021
8112,0.039
8154,0.022
8170,0.036
8270,0.008
8401,0.028
8422,0.041
8502,0.057
8609,0.069
8664,0.032
8721,0.025
8725,0.054
8768,0.077
8782,0.069
8827,0.043
8841,0.035
8863,0.053
8931,0.022
8962,0.029
8972,0.072
9038,0.069
9174,0.033
9272,0.038
9278,0.076
9281,0.035
9298,0.158
9304,0.074
9359,0.082
9365,0.051
9373,0.088
9384,0.014
9409,0.029
9472,0.056
9484,0.024
9501,0.043
9513,0.043
9522,0.049
9527,0.074
9551,0.025
9555,0.025
9562,0.024
9569,0.033
9595,0.02
9606,0.041
9713,0.02
9735,0.036
9825,0.037
9835,0.014
9941,0.097
10054,0.029
10088,0.083
10105,0.025
10119,0.038
10255,0.015
10258,0.028
10262,0.026
10355,0.033
10365,0.028
10515,0.025
10590,0.024
10677,0.208
10696,0.101
10697,0.023
10715,0.054
10725,0.04
10753,0.026
10803,0.069
10835,0.02
10899,0.069
10945,0.151
11014,0.048
11037,0.038
11070,0.037
11072,0.053
11084,0.104
11090,0.037
11113,0.037
11156,0.056
11178,0.033
11253,0.022
11401,0.066
11429,0.025
11566,0.034
11569,0.037
11641,0.037
11684,0.039
11688,0.061
11848,0.032
11880,0.031
11887,0.056
11920,0.078
11931,0.021
11943,0.059
11950,0.023
11956,0.026
11988,0.022
12044,0.049
12054,0.031
12056,0.048
12101,0.014
12110,0.018
12132,0.049
12179,0.046
12188,0.015
12193,0.036
12194,0.301
12202,0.055
12259,0.048
