t_index,tf-idf
20,0.05
24,0.036
66,0.045
74,0.021
203,0.039
269,0.084
334,0.06
336,0.019
383,0.018
486,0.052
568,0.021
735,0.019
759,0.043
877,0.054
928,0.024
953,0.047
954,0.02
964,0.049
968,0.014
1172,0.018
1220,0.031
1230,0.032
1236,0.055
1350,0.025
1370,0.058
1415,0.06
1465,0.058
1510,0.011
1522,0.016
1679,0.052
1757,0.04
1916,0.018
1945,0.014
2066,0.015
2091,0.023
2093,0.029
2112,0.034
2136,0.032
2169,0.032
2205,0.038
2243,0.049
2347,0.054
2358,0.02
2360,0.05
2404,0.026
2450,0.121
2451,0.045
2452,0.06
2605,0.036
2651,0.026
2660,0.024
2686,0.042
2689,0.023
2729,0.065
2732,0.065
2733,0.027
2741,0.026
2747,0.058
2789,0.042
2791,0.027
2874,0.037
2885,0.024
2886,0.026
2981,0.065
3041,0.05
3068,0.031
3169,0.043
3245,0.042
3252,0.018
3269,0.068
3306,0.034
3312,0.027
3319,0.065
3343,0.064
3344,0.027
3361,0.052
3422,0.028
3429,0.097
3549,0.036
3558,0.063
3559,0.031
3569,0.038
3575,0.024
3636,0.042
3651,0.035
3658,0.016
3718,0.032
3758,0.06
3791,0.021
3796,0.023
3807,0.027
3837,0.065
3855,0.025
3864,0.017
3880,0.022
3895,0.028
4025,0.011
4035,0.018
4081,0.014
4102,0.06
4179,0.065
4182,0.049
4330,0.014
4338,0.042
4526,0.018
4542,0.041
4648,0.019
4652,0.06
4837,0.031
4840,0.017
4893,0.021
4932,0.03
4980,0.022
5085,0.058
5086,0.04
5088,0.036
5121,0.036
5190,0.014
5253,0.06
5255,0.058
5302,0.022
5354,0.016
5386,0.052
5426,0.028
5444,0.065
5479,0.031
5573,0.024
5716,0.022
5766,0.01
5782,0.05
5797,0.031
5838,0.06
5839,0.065
5964,0.026
5971,0.016
5973,0.039
6008,0.039
6017,0.019
6019,0.026
6041,0.046
6053,0.047
6076,0.025
6171,0.02
6205,0.055
6213,0.063
6220,0.016
6241,0.029
6242,0.041
6261,0.043
6321,0.013
6370,0.018
6371,0.014
6398,0.026
6413,0.024
6418,0.038
6430,0.046
6749,0.018
6752,0.301
6783,0.034
6837,0.115
6983,0.035
6998,0.03
7039,0.031
7057,0.06
7061,0.065
7132,0.176
7154,0.06
7172,0.022
7182,0.026
7211,0.021
7214,0.01
7225,0.052
7433,0.011
7434,0.016
7485,0.012
7508,0.036
7527,0.022
7565,0.055
7577,0.032
7606,0.019
7758,0.06
7766,0.055
7781,0.036
7898,0.017
7902,0.025
7936,0.038
7986,0.039
8038,0.017
8074,0.039
8081,0.065
8112,0.017
8115,0.025
8117,0.032
8144,0.029
8147,0.025
8149,0.104
8180,0.058
8195,0.041
8198,0.012
8270,0.028
8358,0.024
8371,0.046
8390,0.025
8397,0.044
8403,0.037
8426,0.065
8429,0.022
8438,0.053
8502,0.017
8504,0.035
8548,0.056
8578,0.022
8596,0.034
8773,0.023
8781,0.029
8812,0.027
8828,0.05
8835,0.012
8841,0.031
8894,0.029
8910,0.092
8926,0.03
8945,0.041
8967,0.043
8979,0.036
9032,0.043
9043,0.017
9172,0.023
9209,0.018
9357,0.058
9472,0.025
9501,0.019
9516,0.018
9573,0.569
9574,0.156
9575,0.056
9657,0.034
9668,0.036
9741,0.025
9751,0.027
9759,0.065
9762,0.041
9771,0.05
9786,0.02
9792,0.098
9827,0.055
9831,0.032
9835,0.012
9860,0.019
9924,0.022
10041,0.032
10044,0.032
10147,0.06
10177,0.038
10249,0.02
10255,0.026
10265,0.042
10277,0.038
10329,0.011
10389,0.041
10420,0.039
10427,0.025
10438,0.028
10450,0.045
10534,0.017
10560,0.045
10583,0.049
10651,0.05
10687,0.022
10782,0.038
10827,0.038
10834,0.024
10893,0.019
10913,0.043
10922,0.012
10970,0.008
10993,0.053
11005,0.024
11057,0.045
11123,0.028
11138,0.036
11151,0.012
11183,0.029
11209,0.121
11253,0.006
11263,0.065
11356,0.031
11426,0.03
11429,0.011
11437,0.034
11538,0.037
11566,0.015
11697,0.024
11757,0.02
11804,0.055
11805,0.029
11857,0.123
11904,0.013
11932,0.011
11936,0.045
11947,0.015
11955,0.022
11964,0.038
12030,0.06
12063,0.021
12066,0.065
12081,0.024
12110,0.046
12188,0.02
12198,0.019
12226,0.027
12227,0.088
