t_index,tf-idf
114,0.089
210,0.087
315,0.129
611,0.098
816,0.09
903,0.087
922,0.087
1169,0.126
1599,0.092
1855,0.158
1892,0.07
1945,0.046
2180,0.075
2264,0.059
2324,0.146
2366,0.095
2510,0.1
2742,0.348
3343,0.041
3639,0.058
3645,0.13
3910,0.052
4103,0.121
4313,0.074
4427,0.087
4840,0.055
4851,0.096
4893,0.135
4972,0.043
5190,0.043
5207,0.237
5213,0.08
5543,0.133
5586,0.069
5596,0.144
5973,0.063
6015,0.141
6371,0.045
6607,0.092
6749,0.057
6830,0.092
6891,0.074
7214,0.066
8198,0.039
8270,0.023
8343,0.117
8531,0.234
8889,0.091
8895,0.291
9027,0.133
9089,0.137
9112,0.104
9487,0.35
9551,0.212
9593,0.058
9608,0.067
10130,0.089
10222,0.123
10329,0.036
10686,0.076
10959,0.129
11747,0.095
12011,0.105
12188,0.021
12209,0.082
