t_index,tf-idf
74,0.083
101,0.091
197,0.092
445,0.188
487,0.1
620,0.07
1362,0.092
1716,0.105
1892,0.088
1916,0.072
2229,0.096
2247,0.132
2358,0.04
2367,0.355
2664,0.098
2748,0.103
3343,0.154
4173,0.106
4980,0.089
5112,0.089
5121,0.143
5384,0.207
5809,0.08
5846,0.194
5971,0.032
5976,0.071
6242,0.081
6509,0.135
6618,0.069
6752,0.172
6889,0.068
6909,0.057
6992,0.081
7224,0.046
7508,0.144
7779,0.062
8270,0.028
8272,0.066
8393,0.087
8818,0.081
9209,0.07
9215,0.06
9278,0.017
9569,0.115
9835,0.048
9924,0.089
10217,0.127
10255,0.026
10258,0.096
10556,0.114
11001,0.051
11036,0.573
11790,0.099
12038,0.104
12226,0.11
